id;Fault;Set;dir;geometry;og_line_id;type;censored;f_set;length;b_group
;0.0;1.0;116.22955;LINESTRING (637072.6190575863 4518497.677125538, 637073.1838080776 4518497.459533405, 637073.7713068373 4518497.219193003, 637074.2638563026 4518496.964016774, 637075.0204834932 4518496.5149857355, 637075.5150110687 4518496.227170686, 637075.7504061947 4518496.086724855, 637076.21031684 4518495.907705872);1631;fracture;1;1;4.0144;-9999
;0.0;1.0;125.01999;LINESTRING (637065.8707342906 4518495.899793431, 637066.1496478432 4518495.664398305, 637066.3039404468 4518495.490324599, 637066.6975843969 4518495.175805061, 637067.0754034646 4518494.989862693, 637067.941815777 4518494.495335117, 637069.2473685765 4518493.765412415, 637070.167189867 4518493.308468936, 637070.9188717818 4518492.88317522, 637071.901992602 4518492.3431511065, 637072.7732320995 4518491.783992518, 637073.1541364233 4518491.44706714, 637073.4162831578 4518491.193196574, 637073.8306501467 4518490.730991211, 637074.2559438617 4518490.173164105, 637074.5289230833 4518489.850732126, 637074.6882928537 4518489.721086351);1632;fracture;0;1;10.8871;-9999
;0.0;1.0;307.04908;LINESTRING (637023.9479008648 4518542.701388661, 637023.7560241654 4518542.780513072, 637023.5186509291 4518542.898210635, 637023.2595184796 4518543.079207729, 637023.0577512287 4518543.249325214, 637022.9608238239 4518543.344274509, 637022.8708198052 4518543.3947163215, 637022.7996078343 4518543.456037741, 637022.7135600362 4518543.54604176, 637022.4742086896 4518543.737918459, 637022.2022185231 4518543.93968571, 637021.9480313493 4518544.155299732, 637021.7967059112 4518544.317504777, 637021.7195596094 4518544.3986073, 637021.5751575574 4518544.492567539);1633;fracture;0;1;2.9946;-9999
;0.0;1.0;124.80375;LINESTRING (637022.6423480653 4518545.365903238, 637022.8431262609 4518545.219523075, 637023.0488497323 4518545.097869292, 637023.2407264316 4518544.980171729, 637023.3940299801 4518544.862474166, 637023.4771106128 4518544.779393533, 637023.7500898344 4518544.502458091, 637023.9716381883 4518544.272008241, 637024.132854178 4518544.13551863, 637024.356380642 4518543.913970276, 637024.5621041135 4518543.756710507, 637025.0309162552 4518543.4352675835, 637025.2494974436 4518543.288887421, 637025.422582095 4518543.209763009, 637025.5946776912 4518543.1504197, 637025.7509484051 4518543.071295287, 637026.0842599911 4518542.95063056, 637026.1653625134 4518542.917002684);1634;fracture;0;1;4.3381;-9999
;0.0;1.0;127.68173;LINESTRING (637026.2909725177 4518543.1251987945, 637026.4081755531 4518543.05250324, 637026.4877944927 4518542.995138042, 637026.6371418205 4518542.861121069, 637026.6776930818 4518542.826504138);1635;fracture;0;1;0.49;-9999
;0.0;1.0;130.16323;LINESTRING (637026.7761040692 4518542.698421498, 637026.8804493877 4518542.613362755, 637026.9857837613 4518542.560448304, 637027.1465052234 4518542.422475111, 637027.3898127906 4518542.234060105, 637027.4971252744 4518542.1371327, 637027.6311422474 4518542.038227185, 637027.8111502848 4518541.907671904, 637027.8630756802 4518541.863658951, 637028.1281424606 4518541.599086697, 637028.3219972702 4518541.448750314, 637028.4288152265 4518541.3577572405, 637028.5613486167 4518541.213355188, 637028.6365168083 4518541.128296445);1636;fracture;0;1;2.4433;-9999
;0.0;1.0;128.40968;LINESTRING (637027.1707370745 4518542.608912007, 637027.3636028289 4518542.4714333415, 637027.5050377154 4518542.36164822, 637027.6039432306 4518542.275600421, 637027.7562577239 4518542.132187424, 637027.8976926105 4518542.0303147435, 637028.0302260007 4518541.927453008);1637;fracture;0;1;1.0983;-9999
;0.0;1.0;125.51928;LINESTRING (637027.187551012 4518542.6771568125, 637027.3804167664 4518542.546601533, 637027.5564685833 4518542.452641293, 637027.6959253596 4518542.33494373, 637027.7958199299 4518542.258786484, 637027.927364265 4518542.161859078, 637028.0618757656 4518542.053063012);1638;fracture;0;1;1.077;-9999
;0.0;1.0;129.50184;LINESTRING (637027.2548067622 4518542.781996658, 637027.46943173 4518542.629682166, 637027.7948308748 4518542.342856172, 637027.8630756802 4518542.280545697);1639;fracture;0;1;0.7894;-9999
;0.0;1.0;130.21652;LINESTRING (637026.9150663179 4518543.483236761, 637027.171231602 4518543.266633683);1640;fracture;0;1;0.3355;-9999
;0.0;1.0;133.52239;LINESTRING (637026.9180334833 4518543.568790032, 637027.0263350224 4518543.478786013, 637027.2473888487 4518543.280480455, 637027.3408545604 4518543.16723364);1641;fracture;0;1;0.5846;-9999
;0.0;1.0;131.22972;LINESTRING (637026.9679807684 4518543.577197, 637027.111888293 4518543.478786013, 637027.1850783741 4518543.411035735, 637027.3032704646 4518543.293338172, 637027.3799222389 4518543.21619187);1642;fracture;0;1;0.5496;-9999
;0.0;1.0;116.92906;LINESTRING (636975.1785804196 4518502.288100665, 636975.5188153916 4518502.153589165, 636975.7482761866 4518501.983471679, 636976.0133429671 4518501.813354192, 636976.169613681 4518501.682798913, 636976.4940237706 4518501.5166376475, 636977.1111941849 4518501.257505198, 636977.6650650695 4518501.063650388, 636978.2782792632 4518500.8401239235, 636978.729288412 4518500.640334783, 636979.1328229136 4518500.41878643, 636979.3603055984 4518500.242734614, 636979.6550440334 4518500.046901694, 636979.7529604933 4518500.000910629, 636979.7805282506 4518499.985593965, 636979.9037914039 4518499.9049722785, 636980.0823158587 4518499.797165267);1643;fracture;0;1;5.5341;-9999
;0.0;1.0;116.37689;LINESTRING (636978.0864025637 4518505.411042304, 636978.5670833671 4518505.165756626, 636978.984464641 4518504.936295831, 636979.4631673341 4518504.744419131, 636980.3177109846 4518504.313191086, 636980.8122385602 4518504.123292496, 636981.3977592096 4518503.806794848, 636982.3314272722 4518503.436888222, 636982.9703568997 4518503.092697029, 636983.5578556595 4518502.803892925, 636984.222500721 4518502.416183305, 636984.3609684422 4518502.299474797);1644;fracture;0;1;7.0194;-9999
;0.0;1.0;125.00046;LINESTRING (636983.6211551888 4518503.970978005, 636983.8100647226 4518503.852291387, 636983.9841384292 4518503.744484375, 636984.2729425333 4518503.525903187, 636984.4341585229 4518503.405238458, 636984.6428491598 4518503.260836406, 636984.9296751536 4518503.102587582, 636985.1185846875 4518502.982911909, 636985.2669429601 4518502.916645213, 636985.4914584794 4518502.780155603, 636985.7248754951 4518502.594213234, 636985.9652158968 4518502.410248976, 636986.2312717325 4518502.176831962, 636986.3232538615 4518502.078915501);1645;fracture;0;1;3.311;-9999
;0.0;1.0;126.57862;LINESTRING (636984.4470162399 4518503.890864536, 636984.7397765646 4518503.6900863405, 636985.0671538196 4518503.450734994, 636985.2511180777 4518503.318201604, 636985.4261808394 4518503.151051284, 636985.5784953327 4518503.0293975, 636985.7169630539 4518502.946316867, 636985.9058725877 4518502.815761588, 636986.1343443276 4518502.6387207145);1646;fracture;0;1;2.1044;-9999
;0.0;1.0;116.79553;LINESTRING (636977.6630869585 4518507.835216479, 636978.1378334309 4518507.589930802, 636978.7352227422 4518507.301126698, 636979.3484369359 4518506.854073769, 636980.4640911462 4518506.252728238, 636981.3779781059 4518505.706769794, 636981.9793236378 4518505.394228366, 636982.2127406535 4518505.321038285, 636982.4600044413 4518505.28741041, 636982.6558373612 4518505.255760645, 636983.112780841 4518505.02827796, 636983.767535351 4518504.741451967, 636984.337231118 4518504.464516524);1647;fracture;1;1;7.5177;-9999
;0.0;1.0;114.94737;LINESTRING (636984.4282241919 4518504.43880109, 636984.6636193178 4518504.345829906, 636984.8950582232 4518504.221208957, 636985.0533070473 4518504.148018875);1648;fracture;0;1;0.6903;-9999
;0.0;1.0;118.74912;LINESTRING (636969.4816227487 4518511.385924471, 636970.3440788403 4518510.832053586, 636971.0601547698 4518510.385000657, 636971.9265670821 4518509.752005361, 636972.2677911092 4518509.537380393, 636972.7672639608 4518509.233740461, 636973.101564602 4518509.041863762, 636973.2301417716 4518508.937023915, 636973.5130115448 4518508.806468636, 636973.9007211641 4518508.660088473, 636974.3121681069 4518508.486014767, 636974.9154917491 4518508.197210662, 636975.8274005984 4518507.704661199, 636976.7294188963 4518507.289258035, 636977.3545017517 4518506.982650938, 636978.4068564324 4518506.4426268255, 636979.5047076502 4518505.906558934, 636980.040775542 4518505.661273256, 636980.440353823 4518505.415987579, 636980.9863122664 4518505.085643158, 636981.8349215861 4518504.608918576);1649;fracture;0;1;14.1229;-9999
;1.0;1.0;124.5827;LINESTRING (637004.153940125 4518535.423920872, 637004.5911025017 4518535.188525746, 637005.0796957464 4518534.850268884, 637005.5801576528 4518534.49420903, 637006.163700192 4518534.080783976, 637006.8540606875 4518533.625818608, 637007.4039753515 4518533.2737149745, 637007.7639914266 4518533.000735753, 637008.2723657741 4518532.622916685, 637008.5156733413 4518532.409280772, 637009.1348218658 4518532.009702492, 637009.4018667566 4518531.80595713);1650;fracture;0;1;6.3817;-9999
;0.0;1.0;127.82568;LINESTRING (637015.3065260082 4518530.76744922, 637015.7654475982 4518530.389630152, 637016.5171295131 4518529.845649819, 637016.8989048013 4518529.53113028);1651;fracture;0;1;2.017;-9999
;0.0;1.0;125.60628;LINESTRING (637016.9196749596 4518529.477721303, 637017.2490303249 4518529.238369957, 637017.4804692302 4518529.084077353, 637017.6436633302 4518528.954511128, 637017.8830146767 4518528.766590649, 637018.0917053137 4518528.620210487, 637018.2469869724 4518528.527239303);1652;fracture;0;1;1.6339;-9999
;0.0;1.0;126.44582;LINESTRING (637018.211380987 4518528.482731821, 637018.3201770536 4518528.403607409, 637018.4497432783 4518528.336351659, 637018.6524995844 4518528.243380475, 637018.8166827394 4518528.152387401, 637018.9610847915 4518528.04458039, 637019.1915346415 4518527.848747469, 637019.436820319 4518527.577746357);1653;fracture;0;1;1.5394;-9999
;0.0;1.0;125.2785;LINESTRING (637004.3319700521 4518524.798501384, 637004.4803283248 4518524.685749098, 637004.6267084872 4518524.630362009, 637004.8363881792 4518524.525522163, 637005.0065056651 4518524.410791766, 637005.2656381148 4518524.228805617, 637005.463449145 4518524.1299001025, 637005.7008223812 4518524.0013229335, 637005.8115965581 4518523.926154742, 637005.8669836466 4518523.900439308, 637006.262605707 4518523.6492193, 637006.824389033 4518523.221947473, 637007.125061799 4518522.978639905, 637007.4455156679 4518522.80852242, 637007.6373923672 4518522.600820838, 637007.8985029272 4518522.367403822, 637008.0982920676 4518522.139921137, 637008.2743438846 4518522.009365858);1654;fracture;0;1;4.8642;-9999
;0.0;1.0;116.31494;LINESTRING (637009.3781294337 4518535.120280944, 637009.7242987365 4518535.019397318, 637010.2227825327 4518534.863126605, 637010.9052305869 4518534.467504544, 637011.5580069866 4518534.042210829);1655;fracture;0;1;2.4509;-9999
;0.0;1.0;125.02385;LINESTRING (637021.2052509303 4518539.4009116385, 637021.6898879543 4518538.991442806, 637022.1705687577 4518538.651207834, 637022.4494823103 4518538.459331134, 637022.6354246788 4518538.283279317, 637022.8886227974 4518538.206133015, 637023.1161054822 4518538.061730964);1656;fracture;0;1;2.3521;-9999
;0.0;1.0;130.59775;LINESTRING (637060.7056533572 4518541.150812581, 637061.9231679204 4518540.046764666, 637063.0388221309 4518539.136833927, 637064.486798872 4518538.088435467, 637065.376948508 4518537.261585361, 637065.8398263187 4518536.774970227, 637066.0653308932 4518536.557378094);1657;fracture;0;1;7.0708;-9999
;0.0;1.0;126.15273;LINESTRING (637067.3867085751 4518539.625427174, 637068.1443248208 4518539.119030937, 637068.7516046836 4518538.650218795, 637069.3331691124 4518538.242728073, 637070.1006759097 4518537.714572622, 637070.8701608172 4518537.101358428, 637071.4319441429 4518536.7551891245, 637071.93636227 4518536.371435726, 637072.1856041681 4518536.1894495785, 637072.5930948904 4518535.821521062);1658;fracture;1;1;6.4555;-9999
;0.0;1.0;129.86516;LINESTRING (637069.2204168253 4518538.911329356, 637069.7703314893 4518538.402955009, 637070.2272749691 4518538.005354838, 637070.9690663324 4518537.413899858, 637071.4635939079 4518537.0380589);1659;fracture;0;1;2.9245;-9999
;0.0;1.0;132.39658;LINESTRING (637055.9019817545 4518605.653873807, 637055.9019817546 4518605.653873807, 637055.9019817546 4518605.653873807, 637056.9943764176 4518604.078854523, 637058.2920167758 4518602.81813889, 637059.6424067421 4518601.773696651, 637060.8820225315 4518600.760904176, 637061.9211898103 4518600.158239903);1660;fracture;1;1;8.2352;-9999
;0.0;1.0;126.72045;LINESTRING (637060.4415633045 4518563.59748656, 637060.7870732374 4518563.416819152, 637061.1154395475 4518563.193952058, 637061.5057866471 4518562.87481693, 637061.8367904376 4518562.607112669, 637062.212631395 4518562.21544683, 637062.5251728226 4518561.927961466, 637062.8654077946 4518561.658938465, 637063.6250021505 4518561.120892461, 637064.4188837518 4518560.596033861, 637064.6562569881 4518560.453609919);1661;fracture;0;1;5.2772;-9999
;0.0;1.0;123.24609;LINESTRING (637060.2727645586 4518563.13856497, 637060.5971746482 4518562.928885278, 637061.0640086795 4518562.653268576, 637061.624473265 4518562.260283996, 637062.0095454039 4518562.004448397, 637062.351099116 4518561.790812484, 637062.6807841664 4518561.560032949);1662;fracture;0;1;2.8805;-9999
;0.0;1.0;119.01896;LINESTRING (637058.2221235452 4518564.05113319, 637058.5333462328 4518563.859915862, 637058.9869928622 4518563.58693664, 637059.3193153929 4518563.451106399, 637059.6621878453 4518563.273076472, 637059.8573613951 4518563.1952708, 637060.1066032932 4518563.089771584, 637060.6301431531 4518562.773273936, 637060.9149910366 4518562.621618813, 637061.1840140377 4518562.448863846, 637061.4622682203 4518562.270833919, 637061.6429356278 4518562.153466041);1663;fracture;0;1;3.9208;-9999
;0.0;1.0;120.24567;LINESTRING (637057.9583755049 4518563.350882145, 637058.4792778846 4518563.075265442, 637058.8999560088 4518562.8589920495, 637059.327227834 4518562.580737866, 637059.8059305272 4518562.2734714, 637060.1408905382 4518562.07829785);1664;fracture;0;1;2.5287;-9999
;0.0;1.0;127.77822;LINESTRING (637068.5346719201 4518558.963433498, 637068.8590820098 4518558.71814782, 637069.3114098988 4518558.375275368, 637069.6898883366 4518558.099658666, 637070.0881478775 4518557.809535821, 637070.2991463097 4518557.663155659, 637070.6103689972 4518557.390176437, 637070.8622483758 4518557.159396902);1665;fracture;0;1;2.9476;-9999
;0.0;1.0;125.30468;LINESTRING (637065.5714626876 4518560.168762041, 637066.2783074356 4518559.730940294, 637066.5605178387 4518559.541041705, 637068.2379553749 4518558.296150955, 637068.7865512987 4518557.9400911005, 637069.306134938 4518557.568206364, 637069.9918798426 4518556.946420358, 637070.386842533 4518556.69124413, 637071.1721523231 4518556.200672774, 637071.3488635101 4518556.1070422195, 637071.5453558001 4518555.950112135, 637071.826247463 4518555.703507718, 637072.0728518806 4518555.513609128, 637072.1941759791 4518555.474046922, 637072.5067174069 4518555.2630484905, 637072.9550890754 4518554.939957141);1666;fracture;0;1;9.0692;-9999
;0.0;1.0;120.8547;LINESTRING (637049.4119558184 4518503.941217802, 637051.1421439517 4518502.868641825, 637053.2908125482 4518501.4022018835, 637054.2895390317 4518500.828989148, 637056.1213801563 4518499.799931896, 637057.3135219798 4518499.1774861645, 637058.3790646717 4518498.505807438, 637058.8221616327 4518498.319425384);1667;fracture;0;1;10.9748;-9999
;0.0;1.0;120.06202;LINESTRING (637041.3441191402 4518458.781293653, 637041.7801825663 4518458.668761156, 637042.0146252684 4518458.574984075, 637042.1224689115 4518458.4882402755, 637042.293612084 4518458.403840902, 637043.0227288879 4518458.0990653895, 637043.9417442805 4518457.691135088, 637044.6685166573 4518457.327748899, 637045.4023223153 4518456.858863494, 637045.9602959465 4518456.464999756, 637046.5932912424 4518455.986736643, 637047.3364746083 4518455.3490524925, 637047.6838760545 4518455.111877248);1668;fracture;1;1;7.3874;-9999
;0.0;1.0;123.24414;LINESTRING (637045.6681000612 4518461.6648980575, 637046.056417454 4518461.496140145, 637046.3494708318 4518461.362507804, 637046.797256393 4518460.994432762, 637047.8454854715 4518460.2376599135);1669;fracture;1;1;2.618;-9999
;0.0;1.0;125.9316;LINESTRING (637066.9250130117 4518548.544760094, 637067.1656383595 4518548.354816884, 637067.6931344394 4518547.997291762, 637068.0236986496 4518547.75581578, 637068.4562454352 4518547.374846388, 637068.9356807612 4518547.093515146, 637069.3787774683 4518546.766467576);1670;fracture;1;1;3.0362;-9999
