geometry,original_line_id,type,censored,f_set,length,id,Area,b_group
"LINESTRING Z (5.103001979730657 -4.125209854300212 0, 5.323782945887383 -3.698971450619524 0)",765,fracture,0,1,0.48,,,-9999
"LINESTRING Z (5.323782945887383 -3.698971450619524 0, 5.72271309445891 -2.9287993082142694 0, 5.724977040300479 -2.9244285480064125 0, 5.738553825072539 -2.8982172890872406 0)",766,fracture,0,1,0.9018,,,-9999
"LINESTRING Z (5.738553825072539 -2.8982172890872406 0, 6.553309855199276 -1.3252542039274886 0)",767,fracture,0,1,1.7715,,,-9999
"LINESTRING Z (6.553309855199276 -1.3252542039274886 0, 6.566573199218644 -1.299648071837868 0, 6.915141127826686 -0.6267049280040428 0)",768,fracture,0,1,0.7867,,,-9999
"LINESTRING Z (6.915141127826686 -0.6267049280040428 0, 7.1210231935154535 -0.2292302518430193 0)",769,fracture,0,1,0.4476,,,-9999
"LINESTRING Z (7.1210231935154535 -0.2292302518430193 0, 8.020985627899721 1.5082318042484963 0)",770,fracture,0,1,1.9567,,,-9999
"LINESTRING Z (8.020985627899721 1.5082318042484963 0, 9.307371015504959 3.991719686721989 0)",771,fracture,0,1,2.7969,,,-9999
"LINESTRING Z (9.307371015504959 3.991719686721989 0, 9.45124480214894 4.26948155278382 0)",772,fracture,1,1,0.3128,,,-9999
"LINESTRING Z (10.468195907592888 6.23280123269697 0, 10.629684606291839 6.544570341892056 0)",773,fracture,1,1,0.3511,,,-9999
"LINESTRING Z (10.629684606291839 6.544570341892056 0, 10.843274349735825 6.956925414310325 0)",774,fracture,0,1,0.4644,,,-9999
"LINESTRING Z (10.843274349735825 6.956925414310325 0, 11.126284714903658 7.503303520965561 0)",775,fracture,0,1,0.6153,,,-9999
"LINESTRING Z (11.126284714903658 7.503303520965561 0, 11.13744404755061 7.524847661370316 0, 11.354422099951826 7.943744182656429 0)",776,fracture,1,1,0.496,,,-9999
"LINESTRING Z (12.613535735444744 10.374581384737132 0, 12.878588731228652 10.886291102202172 0)",777,fracture,1,1,0.5763,,,-9999
"LINESTRING Z (12.878588731228652 10.886291102202172 0, 12.92716722036985 10.980076440790032 0)",778,fracture,0,1,0.1056,,,-9999
"LINESTRING Z (12.92716722036985 10.980076440790032 0, 12.975555953698752 11.073495437949422 0)",779,fracture,0,1,0.1052,,,-9999
"LINESTRING Z (12.975555953698752 11.073495437949422 0, 12.975756731621201 11.073883058597383 0, 13.01259838919898 11.14500934085015 0)",780,fracture,0,1,0.0805,,,-9999
"LINESTRING Z (13.01259838919898 11.14500934085015 0, 13.064624926176633 11.245451459826329 0)",781,fracture,0,1,0.1131,,,-9999
"LINESTRING Z (13.064624926176633 11.245451459826329 0, 13.172411745367546 11.45354404384528 0)",782,fracture,0,1,0.2344,,,-9999
"LINESTRING Z (13.172411745367546 11.45354404384528 0, 13.235101936019165 11.574573348386032 0)",783,fracture,0,1,0.1363,,,-9999
"LINESTRING Z (13.235101936019165 11.574573348386032 0, 13.43089163682498 11.952563765682008 0)",784,fracture,1,1,0.4257,,,-9999
"LINESTRING Z (15.8306624621357 16.58554686918841 0, 16.073618036592723 17.05459543811429 0)",785,fracture,1,1,0.5282,,,-9999
"LINESTRING Z (16.073618036592723 17.05459543811429 0, 16.3915875333447 17.668465433675888 0)",786,fracture,1,1,0.6913,,,-9999
"LINESTRING Z (-2.3605249232549506 -21.640265540816923 0, -2.106180239572049 -21.149229226206764 0)",787,fracture,1,1,0.553,,,-9999
"LINESTRING Z (-2.106180239572049 -21.149229226206764 0, -1.8620145139088264 -20.677844346649934 0)",788,fracture,0,1,0.5309,,,-9999
"LINESTRING Z (-1.8620145139088264 -20.677844346649934 0, -1.7226090431528254 -20.40870898433246 0)",789,fracture,0,1,0.3031,,,-9999
"LINESTRING Z (-1.7226090431528254 -20.40870898433246 0, -1.349754982229125 -19.688879179705353 0)",790,fracture,0,1,0.8107,,,-9999
"LINESTRING Z (-1.349754982229125 -19.688879179705353 0, -0.9559491896078075 -18.928600088037808 0)",791,fracture,0,1,0.8562,,,-9999
"LINESTRING Z (-0.9559491896078075 -18.928600088037808 0, 1.6190755064849212 -13.957272917009044 0)",792,fracture,0,1,5.5986,,,-9999
"LINESTRING Z (1.6190755064849212 -13.957272917009044 0, 1.7087024029079791 -13.784239770523492 0, 1.9014131046016802 -13.412193650371092 0)",793,fracture,0,1,0.6139,,,-9999
"LINESTRING Z (1.9014131046016802 -13.412193650371092 0, 2.315534350010622 -12.612693667894959 0)",794,fracture,0,1,0.9004,,,-9999
"LINESTRING Z (2.315534350010622 -12.612693667894959 0, 2.7555516203136943 -11.763198975708598 0)",795,fracture,0,1,0.9567,,,-9999
"LINESTRING Z (2.7555516203136943 -11.763198975708598 0, 3.4690550008305223 -10.385713646124618 0)",796,fracture,0,1,1.5513,,,-9999
"LINESTRING Z (3.4690550008305223 -10.385713646124618 0, 4.0778195386072715 -9.210436495579055 0)",797,fracture,0,1,1.3236,,,-9999
"LINESTRING Z (4.0778195386072715 -9.210436495579055 0, 4.426771302474445 -8.536752321705476 0)",798,fracture,0,1,0.7587,,,-9999
"LINESTRING Z (4.426771302474445 -8.536752321705476 0, 4.449021416233745 -8.493796386075836 0, 4.453487369978575 -8.48517444267082 0, 4.456083587582629 -8.480162200599308 0)",799,fracture,0,1,0.0637,,,-9999
"LINESTRING Z (4.456083587582629 -8.480162200599308 0, 4.682594545371022 -8.042861509581533 0)",800,fracture,0,1,0.4925,,,-9999
"LINESTRING Z (4.682594545371022 -8.042861509581533 0, 4.8357539158915035 -7.747172951207135 0)",801,fracture,0,1,0.333,,,-9999
"LINESTRING Z (4.8357539158915035 -7.747172951207135 0, 5.187551920434962 -7.067993842224479 0)",802,fracture,0,1,0.7649,,,-9999
"LINESTRING Z (5.187551920434962 -7.067993842224479 0, 5.374451198793763 -6.70716722096503 0, 5.405206218264269 -6.647791765587363 0, 5.416079204945761 -6.626800442979097 0)",803,fracture,0,1,0.4969,,,-9999
"LINESTRING Z (5.416079204945761 -6.626800442979097 0, 6.319856116725019 -4.881974179800263 0)",804,fracture,0,1,1.965,,,-9999
"LINESTRING Z (6.319856116725019 -4.881974179800263 0, 6.83410900753126 -3.889160645730338 0)",805,fracture,0,1,1.1181,,,-9999
"LINESTRING Z (6.83410900753126 -3.889160645730338 0, 7.253802153645825 -3.0789035853068887 0)",806,fracture,0,1,0.9125,,,-9999
"LINESTRING Z (7.253802153645825 -3.0789035853068887 0, 7.456107529849981 -2.688334044325407 0)",807,fracture,1,1,0.4399,,,-9999
"LINESTRING Z (8.437145998964052 -0.7943470838385563 0, 9.437949636314336 1.1377983914158338 0)",808,fracture,1,1,2.176,,,-9999
"LINESTRING Z (9.437949636314336 1.1377983914158338 0, 10.074854686952298 2.367403446624178 0)",809,fracture,0,1,1.3848,,,-9999
"LINESTRING Z (10.074854686952298 2.367403446624178 0, 10.094801227697547 2.405912118065409 0, 10.39512571892491 2.98571677222249 0)",810,fracture,0,1,0.6963,,,-9999
"LINESTRING Z (10.39512571892491 2.98571677222249 0, 10.633134088958366 3.445214298081159 0)",811,fracture,1,1,0.5175,,,-9999
"LINESTRING Z (11.952615095565633 5.992596383292384 0, 12.213968148712416 6.49716301378389 0)",812,fracture,1,1,0.5682,,,-9999
"LINESTRING Z (12.213968148712416 6.49716301378389 0, 12.526503705973118 7.100542278487762 0)",813,fracture,0,1,0.6795,,,-9999
"LINESTRING Z (12.526503705973118 7.100542278487762 0, 12.85730371567084 7.739182785074829 0)",814,fracture,0,1,0.7192,,,-9999
"LINESTRING Z (12.85730371567084 7.739182785074829 0, 12.88744397376949 7.797371385850191 0)",815,fracture,1,1,0.0655,,,-9999
"LINESTRING Z (13.692059025947046 9.350756360051992 0, 14.312203252977573 10.548003070140428 0)",816,fracture,1,1,1.3483,,,-9999
"LINESTRING Z (14.312203252977573 10.548003070140428 0, 14.404598402758932 10.726380589888612 0)",817,fracture,0,1,0.2009,,,-9999
"LINESTRING Z (14.404598402758932 10.726380589888612 0, 14.569484126886604 11.044707975918904 0)",818,fracture,1,1,0.3585,,,-9999
"LINESTRING Z (-1.0841579759721094 -22.28213479317055 0, -0.4465336505468742 -21.051141110389494 0)",819,fracture,1,1,1.3863,,,-9999
"LINESTRING Z (-0.4465336505468742 -21.051141110389494 0, 0.4885898714696689 -19.24579727026131 0)",820,fracture,0,1,2.0332,,,-9999
"LINESTRING Z (0.4885898714696689 -19.24579727026131 0, 0.5719964205098756 -19.084773088973073 0)",821,fracture,0,1,0.1813,,,-9999
"LINESTRING Z (0.5719964205098756 -19.084773088973073 0, 0.6285523445785037 -18.97558656255582 0)",822,fracture,0,1,0.123,,,-9999
"LINESTRING Z (0.6285523445785037 -18.97558656255582 0, 0.7862977387297106 -18.671044254577776 0)",823,fracture,0,1,0.343,,,-9999
"LINESTRING Z (0.7862977387297106 -18.671044254577776 0, 1.0854241894740333 -18.093552530162448 0)",824,fracture,0,1,0.6504,,,-9999
"LINESTRING Z (1.0854241894740333 -18.093552530162448 0, 1.0877157480644684 -18.08912846094792 0, 1.1752253544463642 -17.920182941865143 0)",825,fracture,0,1,0.1952,,,-9999
"LINESTRING Z (1.1752253544463642 -17.920182941865143 0, 1.2206421052451935 -17.83250163628052 0)",826,fracture,0,1,0.0987,,,-9999
"LINESTRING Z (1.2206421052451935 -17.83250163628052 0, 1.5884518710848574 -17.122410317365027 0)",827,fracture,0,1,0.7997,,,-9999
"LINESTRING Z (1.5884518710848574 -17.122410317365027 0, 2.265108760593608 -15.816060601425244 0)",828,fracture,0,1,1.4712,,,-9999
"LINESTRING Z (2.265108760593608 -15.816060601425244 0, 3.1452123326157175 -14.11693794541658 0)",829,fracture,0,1,1.9135,,,-9999
"LINESTRING Z (3.1452123326157175 -14.11693794541658 0, 4.021206724830549 -12.42574844719765 0)",830,fracture,0,1,1.9046,,,-9999
"LINESTRING Z (4.021206724830549 -12.42574844719765 0, 4.822887251166789 -10.878028850912864 0)",831,fracture,0,1,1.743,,,-9999
"LINESTRING Z (4.822887251166789 -10.878028850912864 0, 5.3576608218394774 -9.845598215871892 0)",832,fracture,0,1,1.1627,,,-9999
"LINESTRING Z (5.3576608218394774 -9.845598215871892 0, 5.74361485868509 -9.10047767662028 0)",833,fracture,0,1,0.8391,,,-9999
"LINESTRING Z (5.74361485868509 -9.10047767662028 0, 5.974442668101605 -8.654842897846084 0)",834,fracture,0,1,0.5019,,,-9999
"LINESTRING Z (5.974442668101605 -8.654842897846084 0, 6.067994357678783 -8.474232569332978 0)",835,fracture,0,1,0.2034,,,-9999
"LINESTRING Z (6.067994357678783 -8.474232569332978 0, 6.3853559432553775 -7.8615362034256275 0)",836,fracture,0,1,0.69,,,-9999
"LINESTRING Z (6.3853559432553775 -7.8615362034256275 0, 6.740432083992437 -7.176028344449112 0)",837,fracture,0,1,0.772,,,-9999
"LINESTRING Z (6.740432083992437 -7.176028344449112 0, 6.785036281205644 -7.0899157499235494 0)",838,fracture,0,1,0.097,,,-9999
"LINESTRING Z (6.785036281205644 -7.0899157499235494 0, 6.847494182378781 -6.969334902051066 0)",839,fracture,0,1,0.1358,,,-9999
"LINESTRING Z (6.847494182378781 -6.969334902051066 0, 6.922442370496237 -6.82464038142257 0)",840,fracture,0,1,0.163,,,-9999
"LINESTRING Z (6.922442370496237 -6.82464038142257 0, 7.360540238549709 -5.978851275660309 0)",841,fracture,0,1,0.9525,,,-9999
"LINESTRING Z (7.360540238549709 -5.978851275660309 0, 7.821613231312055 -5.088706532495309 0)",842,fracture,0,1,1.0025,,,-9999
"LINESTRING Z (7.821613231312055 -5.088706532495309 0, 8.098185609021415 -4.5547575656567165 0)",843,fracture,1,1,0.6013,,,-9999
"LINESTRING Z (9.768665321891197 -1.3297394919105137 0, 9.988343138275841 -0.9056308225364464 0)",844,fracture,1,1,0.4776,,,-9999
"LINESTRING Z (9.988343138275841 -0.9056308225364464 0, 11.03133374891483 1.1079605692918109 0)",845,fracture,1,1,2.2677,,,-9999
"LINESTRING Z (13.623311290317096 6.112016801382173 0, 13.756945891512856 6.370010957679829 0)",846,fracture,1,1,0.2905,,,-9999
"LINESTRING Z (13.756945891512856 6.370010957679829 0, 14.010507603723362 6.859535672280575 0)",847,fracture,0,1,0.5513,,,-9999
"LINESTRING Z (14.010507603723362 6.859535672280575 0, 14.065945751874496 6.966564227242958 0)",848,fracture,0,1,0.1205,,,-9999
"LINESTRING Z (14.065945751874496 6.966564227242958 0, 14.474762347691774 7.75582308516295 0)",849,fracture,0,1,0.8889,,,-9999
"LINESTRING Z (14.474762347691774 7.75582308516295 0, 14.47721580015276 7.760559705709009 0, 14.484619357770178 7.7748529694596815 0, 14.488346205058406 7.782047998390607 0, 14.492885630741226 7.790811786276646 0)",850,fracture,0,1,0.0394,,,-9999
"LINESTRING Z (14.492885630741226 7.790811786276646 0, 14.953807196052177 8.680664184515907 0)",851,fracture,0,1,1.0021,,,-9999
"LINESTRING Z (14.953807196052177 8.680664184515907 0, 15.456863436768398 9.651861533350218 0)",852,fracture,0,1,1.0938,,,-9999
"LINESTRING Z (15.456863436768398 9.651861533350218 0, 15.580464631840801 9.890485256209043 0)",853,fracture,1,1,0.2687,,,-9999
"LINESTRING Z (0.103963577341135 -23.094370071692737 0, 1.1216248950479335 -21.12967926026195 0)",854,fracture,1,1,2.2126,,,-9999
"LINESTRING Z (1.1216248950479335 -21.12967926026195 0, 1.1446339800417016 -21.085258059337704 0, 1.826837986158768 -19.76819911347961 0, 1.860856985918881 -19.702522237411085 0, 1.8631689567763645 -19.69805876039672 0)",855,fracture,0,1,1.6123,,,-9999
"LINESTRING Z (1.8631689567763645 -19.69805876039672 0, 3.350798716906066 -16.826049704256206 0)",856,fracture,0,1,3.2344,,,-9999
"LINESTRING Z (3.350798716906066 -16.826049704256206 0, 3.8637691286442752 -15.835712116551711 0)",857,fracture,0,1,1.1153,,,-9999
"LINESTRING Z (3.8637691286442752 -15.835712116551711 0, 4.205552807244811 -15.175866604926444 0)",858,fracture,0,1,0.7431,,,-9999
"LINESTRING Z (4.205552807244811 -15.175866604926444 0, 4.365834409701448 -14.866427908467427 0)",859,fracture,0,1,0.3485,,,-9999
"LINESTRING Z (4.365834409701448 -14.866427908467427 0, 4.777192376990225 -14.072262694089146 0)",860,fracture,0,1,0.8944,,,-9999
"LINESTRING Z (4.777192376990225 -14.072262694089146 0, 5.27768647078822 -13.106011810665464 0)",861,fracture,0,1,1.0882,,,-9999
"LINESTRING Z (5.27768647078822 -13.106011810665464 0, 5.8549748383257585 -11.991502364828733 0)",862,fracture,0,1,1.2551,,,-9999
"LINESTRING Z (5.8549748383257585 -11.991502364828733 0, 6.157473493372803 -11.407500283094572 0)",863,fracture,0,1,0.6577,,,-9999
"LINESTRING Z (6.157473493372803 -11.407500283094572 0, 6.3763788749545665 -10.98488287169921 0)",864,fracture,0,1,0.4759,,,-9999
"LINESTRING Z (6.3763788749545665 -10.98488287169921 0, 6.524083061741851 -10.699726058188054 0)",865,fracture,0,1,0.3211,,,-9999
"LINESTRING Z (6.524083061741851 -10.699726058188054 0, 7.003761512801612 -9.773661729279379 0)",866,fracture,0,1,1.0429,,,-9999
"LINESTRING Z (7.003761512801612 -9.773661729279379 0, 7.065195020235739 -9.655058569790349 0)",867,fracture,0,1,0.1336,,,-9999
"LINESTRING Z (7.065195020235739 -9.655058569790349 0, 7.136187062611482 -9.518001760306204 0)",868,fracture,0,1,0.1544,,,-9999
"LINESTRING Z (7.136187062611482 -9.518001760306204 0, 7.281169251129798 -9.238100020260767 0)",869,fracture,0,1,0.3152,,,-9999
"LINESTRING Z (7.281169251129798 -9.238100020260767 0, 7.534628248187543 -8.748773606915371 0)",870,fracture,0,1,0.5511,,,-9999
"LINESTRING Z (7.534628248187543 -8.748773606915371 0, 7.593613704371861 -8.634896640426634 0, 7.597102602812864 -8.628160994107189 0, 7.597583314478036 -8.627232935061338 0)",871,fracture,0,1,0.1369,,,-9999
"LINESTRING Z (7.597583314478036 -8.627232935061338 0, 7.917420684687012 -8.009756834252318 0)",872,fracture,0,1,0.6954,,,-9999
"LINESTRING Z (7.917420684687012 -8.009756834252318 0, 8.151357518677704 -7.558119791358305 0)",873,fracture,0,1,0.5086,,,-9999
"LINESTRING Z (8.151357518677704 -7.558119791358305 0, 8.365224206873261 -7.145230051070463 0)",874,fracture,0,1,0.465,,,-9999
"LINESTRING Z (8.365224206873261 -7.145230051070463 0, 9.162938435579438 -5.605167765104541 0)",875,fracture,1,1,1.7344,,,-9999
"LINESTRING Z (11.362255132634008 -1.3591801944397464 0, 11.70792984103759 -0.6918226841091792 0)",876,fracture,1,1,0.7516,,,-9999
"LINESTRING Z (11.70792984103759 -0.6918226841091792 0, 11.997086572226815 -0.1335784402275304 0)",877,fracture,1,1,0.6287,,,-9999
"LINESTRING Z (13.43378604257307 2.6401049051681484 0, 13.465235296738104 2.700820645866267 0)",878,fracture,1,1,0.0684,,,-9999
"LINESTRING Z (13.6003989615876 2.9617668032455433 0, 13.66867311179384 3.0935764664748646 0)",879,fracture,1,1,0.1484,,,-9999
"LINESTRING Z (13.83883585097447 3.4220916259872953 0, 13.870432249160062 3.483091442045379 0)",880,fracture,1,1,0.0687,,,-9999
"LINESTRING Z (13.870432249160062 3.483091442045379 0, 13.975685953517598 3.6862936098218704 0)",881,fracture,0,1,0.2288,,,-9999
"LINESTRING Z (13.975685953517598 3.6862936098218704 0, 14.068427383389398 3.8653396558273023 0)",882,fracture,0,1,0.2016,,,-9999
"LINESTRING Z (14.068427383389398 3.8653396558273023 0, 14.196545994206547 4.112684674318268 0)",883,fracture,0,1,0.2786,,,-9999
"LINESTRING Z (14.196545994206547 4.112684674318268 0, 14.212322565838793 4.143142828502217 0)",884,fracture,0,1,0.0343,,,-9999
"LINESTRING Z (14.212322565838793 4.143142828502217 0, 14.501176099592456 4.700801721240677 0)",885,fracture,1,1,0.628,,,-9999
"LINESTRING Z (14.71627667753975 5.116073601652521 0, 15.06442234011938 5.7882015212348525 0)",886,fracture,1,1,0.7569,,,-9999
"LINESTRING Z (15.06442234011938 5.7882015212348525 0, 15.258542488063046 6.162968709829504 0)",887,fracture,0,1,0.4221,,,-9999
"LINESTRING Z (15.258542488063046 6.162968709829504 0, 15.817766314790836 7.242602861966749 0)",888,fracture,0,1,1.2159,,,-9999
"LINESTRING Z (15.817766314790836 7.242602861966749 0, 15.927565635047607 7.454580768423815 0)",889,fracture,0,1,0.2387,,,-9999
"LINESTRING Z (15.927565635047607 7.454580768423815 0, 16.077336861077512 7.743728195448702 0)",890,fracture,0,1,0.3256,,,-9999
"LINESTRING Z (16.077336861077512 7.743728195448702 0, 16.31042979932976 8.193736018312165 0)",891,fracture,0,1,0.5068,,,-9999
"LINESTRING Z (16.31042979932976 8.193736018312165 0, 16.437684721372023 8.43941360445562 0)",892,fracture,0,1,0.2767,,,-9999
"LINESTRING Z (16.437684721372023 8.43941360445562 0, 16.630056991549104 8.810806350760126 0)",893,fracture,1,1,0.4183,,,-9999
"LINESTRING Z (1.4445186362987736 -23.612318142199012 0, 3.6647166290379514 -19.326017267836317 0)",894,fracture,1,1,4.8272,,,-9999
"LINESTRING Z (3.6647166290379514 -19.326017267836317 0, 4.7329194732282875 -17.2637512897463 0)",895,fracture,0,1,2.3225,,,-9999
"LINESTRING Z (4.7329194732282875 -17.2637512897463 0, 5.486290548529421 -15.809297628701952 0)",896,fracture,0,1,1.638,,,-9999
"LINESTRING Z (5.486290548529421 -15.809297628701952 0, 5.495395802198804 -15.791719080801268 0, 5.687569629076638 -15.420709447935224 0)",897,fracture,0,1,0.4376,,,-9999
"LINESTRING Z (5.687569629076638 -15.420709447935224 0, 5.945049227172625 -14.923620886438162 0)",898,fracture,0,1,0.5598,,,-9999
"LINESTRING Z (5.945049227172625 -14.923620886438162 0, 5.95626263628941 -14.901972346326401 0, 5.962199146998296 -14.890511354502529 0, 5.987924026736803 -14.840847056599081 0)",899,fracture,0,1,0.0932,,,-9999
"LINESTRING Z (5.987924026736803 -14.840847056599081 0, 7.112309206973951 -12.670115798876916 0)",900,fracture,0,1,2.4447,,,-9999
"LINESTRING Z (7.112309206973951 -12.670115798876916 0, 7.775619975013836 -11.389532024672254 0)",901,fracture,0,1,1.4422,,,-9999
"LINESTRING Z (7.775619975013836 -11.389532024672254 0, 8.1935146330267 -10.582747114547141 0)",902,fracture,0,1,0.9086,,,-9999
"LINESTRING Z (8.1935146330267 -10.582747114547141 0, 8.40249250534444 -10.179295692751706 0)",903,fracture,0,1,0.4544,,,-9999
"LINESTRING Z (8.40249250534444 -10.179295692751706 0, 8.546933565191841 -9.90043865245957 0)",904,fracture,0,1,0.314,,,-9999
"LINESTRING Z (8.546933565191841 -9.90043865245957 0, 8.79366981197095 -9.424091140316538 0)",905,fracture,1,1,0.5365,,,-9999
"LINESTRING Z (9.179773658619965 -8.67868137916066 0, 9.19236124904895 -8.654379852883123 0, 9.206011105653097 -8.628027521924976 0)",906,fracture,1,1,0.057,,,-9999
"LINESTRING Z (9.206011105653097 -8.628027521924976 0, 9.542750651612774 -7.977920182399504 0)",907,fracture,0,1,0.7321,,,-9999
"LINESTRING Z (9.542750651612774 -7.977920182399504 0, 10.276035404928912 -6.562245053616053 0)",908,fracture,1,1,1.5943,,,-9999
"LINESTRING Z (10.75438517803691 -5.638745862359517 0, 11.073342133447696 -5.0229694850578746 0)",909,fracture,1,1,0.6935,,,-9999
"LINESTRING Z (11.073342133447696 -5.0229694850578746 0, 11.639665067002106 -3.929629840033214 0)",910,fracture,1,1,1.2313,,,-9999
"LINESTRING Z (11.798944906111315 -3.622125141859949 0, 12.14952848328919 -2.9452905990357947 0)",911,fracture,1,1,0.7622,,,-9999
"LINESTRING Z (12.14952848328919 -2.9452905990357947 0, 12.709359377287413 -1.8644844464821142 0)",912,fracture,1,1,1.2172,,,-9999
"LINESTRING Z (14.44902702243791 1.4941074326634407 0, 14.731298379217355 2.0390588141744916 0)",913,fracture,1,1,0.6137,,,-9999
"LINESTRING Z (14.731298379217355 2.0390588141744916 0, 15.05131369952565 2.656878464373608 0)",914,fracture,0,1,0.6958,,,-9999
"LINESTRING Z (15.05131369952565 2.656878464373608 0, 15.062710947530519 2.6788819227355924 0, 15.118759895112392 2.787089683400619 0)",915,fracture,0,1,0.1466,,,-9999
"LINESTRING Z (15.118759895112392 2.787089683400619 0, 15.207126495263354 2.9576897094929877 0)",916,fracture,0,1,0.1921,,,-9999
"LINESTRING Z (15.207126495263354 2.9576897094929877 0, 15.361049259229356 3.254852070656018 0)",917,fracture,0,1,0.3347,,,-9999
"LINESTRING Z (15.361049259229356 3.254852070656018 0, 15.363767317114691 3.2600995368408268 0, 15.512069510080032 3.5464108574780426 0)",918,fracture,0,1,0.3283,,,-9999
"LINESTRING Z (15.512069510080032 3.5464108574780426 0, 15.541480463593022 3.603191467212329 0)",919,fracture,0,1,0.0639,,,-9999
"LINESTRING Z (15.541480463593022 3.603191467212329 0, 15.899869262745474 4.295094724576195 0)",920,fracture,0,1,0.7792,,,-9999
"LINESTRING Z (15.899869262745474 4.295094724576195 0, 16.000666100719013 4.48969249295177 0)",921,fracture,0,1,0.2192,,,-9999
"LINESTRING Z (16.000666100719013 4.48969249295177 0, 16.369553943986737 5.201865141657507 0)",922,fracture,0,1,0.802,,,-9999
"LINESTRING Z (16.369553943986737 5.201865141657507 0, 16.738519252580776 5.914187344455707 0)",923,fracture,0,1,0.8022,,,-9999
"LINESTRING Z (16.738519252580776 5.914187344455707 0, 16.876666331694828 6.1808932634474925 0)",924,fracture,0,1,0.3004,,,-9999
"LINESTRING Z (16.876666331694828 6.1808932634474925 0, 17.091834404844285 6.5962954496901665 0)",925,fracture,0,1,0.4678,,,-9999
"LINESTRING Z (17.091834404844285 6.5962954496901665 0, 17.236250142668194 6.875103603436245 0)",926,fracture,0,1,0.314,,,-9999
"LINESTRING Z (17.236250142668194 6.875103603436245 0, 17.28971295543592 6.978318587803238 0)",927,fracture,0,1,0.1162,,,-9999
"LINESTRING Z (17.28971295543592 6.978318587803238 0, 17.335759689255568 7.067216134813983 0, 17.342814354785478 7.0808358296016 0, 17.347734408257413 7.090334455205096 0)",928,fracture,0,1,0.1262,,,-9999
"LINESTRING Z (17.347734408257413 7.090334455205096 0, 17.597925832193905 7.573352511560496 0)",929,fracture,0,1,0.544,,,-9999
"LINESTRING Z (17.597925832193905 7.573352511560496 0, 17.61667481082744 7.60954917680078 0)",930,fracture,1,1,0.0408,,,-9999
"LINESTRING Z (3.8553813990806383 -22.063936605281903 0, 4.251002082464468 -21.300153696437842 0)",931,fracture,1,1,0.8602,,,-9999
"LINESTRING Z (4.251002082464468 -21.300153696437842 0, 4.970262093242855 -19.911554651138324 0)",932,fracture,0,1,1.5638,,,-9999
"LINESTRING Z (4.970262093242855 -19.911554651138324 0, 5.758440087228337 -18.38990296249531 0)",933,fracture,0,1,1.7137,,,-9999
"LINESTRING Z (5.758440087228337 -18.38990296249531 0, 7.021750529737515 -15.950963430062922 0)",934,fracture,0,1,2.7467,,,-9999
"LINESTRING Z (7.021750529737515 -15.950963430062922 0, 7.314746879884126 -15.385306440945001 0)",935,fracture,0,1,0.637,,,-9999
"LINESTRING Z (7.314746879884126 -15.385306440945001 0, 7.561309353056531 -14.909294415080574 0, 7.5650789935874405 -14.902016769773033 0, 7.565234297129912 -14.901716941689202 0)",936,fracture,0,1,0.5446,,,-9999
"LINESTRING Z (7.565234297129912 -14.901716941689202 0, 8.706818554682966 -12.69778124887679 0)",937,fracture,0,1,2.482,,,-9999
"LINESTRING Z (8.706818554682966 -12.69778124887679 0, 8.739216607746231 -12.63523376273958 0, 9.002122407949864 -12.127669408131032 0)",938,fracture,0,1,0.6421,,,-9999
"LINESTRING Z (9.002122407949864 -12.127669408131032 0, 9.324343032420856 -11.505592210996138 0)",939,fracture,0,1,0.7006,,,-9999
"LINESTRING Z (9.324343032420856 -11.505592210996138 0, 9.554971061960506 -11.06034312604911 0)",940,fracture,1,1,0.5014,,,-9999
"LINESTRING Z (10.772635077082658 -8.709528311439367 0, 10.912237836929268 -8.44001206399167 0)",941,fracture,1,1,0.3035,,,-9999
"LINESTRING Z (11.748393688766669 -6.825734611910771 0, 12.362443660763672 -5.640253433889389 0)",942,fracture,1,1,1.3351,,,-9999
"LINESTRING Z (12.362443660763672 -5.640253433889389 0, 12.62497417175997 -5.133413610364464 0)",943,fracture,0,1,0.5708,,,-9999
"LINESTRING Z (12.62497417175997 -5.133413610364464 0, 12.63624653475451 -5.111651254251339 0, 12.722945385729435 -4.9442709746747555 0)",944,fracture,0,1,0.213,,,-9999
"LINESTRING Z (12.722945385729435 -4.9442709746747555 0, 13.857972122486776 -2.752995192020013 0)",945,fracture,1,1,2.4678,,,-9999
"LINESTRING Z (15.967348755945375 1.319354633501156 0, 16.106122637171246 1.5872706528753042 0)",946,fracture,1,1,0.3017,,,-9999
"LINESTRING Z (16.106122637171246 1.5872706528753042 0, 16.15935251239353 1.6900359294198442 0)",947,fracture,0,1,0.1157,,,-9999
"LINESTRING Z (16.15935251239353 1.6900359294198442 0, 16.350706135629686 2.0594620820746767 0)",948,fracture,0,1,0.416,,,-9999
"LINESTRING Z (16.350706135629686 2.0594620820746767 0, 16.451207679879182 2.253489758164924 0)",949,fracture,0,1,0.2185,,,-9999
"LINESTRING Z (16.451207679879182 2.253489758164924 0, 16.62450869807207 2.5880636602391567 0)",950,fracture,0,1,0.3768,,,-9999
"LINESTRING Z (16.62450869807207 2.5880636602391567 0, 16.71117639270773 2.755383789574788 0)",951,fracture,0,1,0.1884,,,-9999
"LINESTRING Z (16.71117639270773 2.755383789574788 0, 16.944283273896126 3.205418530586806 0)",952,fracture,0,1,0.5068,,,-9999
