geometry,original_line_id,type,censored,f_set,length,id,Area,b_group
"LINESTRING Z (-14.98559217654611 14.310697321342868 0, -15.577462462550427 15.27687000648193 0)",466,fracture,1,2,1.133,,,-9999
"LINESTRING Z (-16.473769553234295 16.74000719885806 0, -16.55898240992587 16.879109188778653 0)",467,fracture,1,2,0.1631,,,-9999
"LINESTRING Z (-16.55898240992587 16.879109188778653 0, -16.838744977350395 17.33579531977996 0)",468,fracture,0,2,0.5356,,,-9999
"LINESTRING Z (-16.838744977350395 17.33579531977996 0, -17.32137167297066 18.123638097925145 0)",469,fracture,1,2,0.9239,,,-9999
"LINESTRING Z (11.947921373832742 -28.302152028202595 0, 8.73635510765415 -23.059571556992438 0)",470,fracture,1,2,6.1481,,,-9999
"LINESTRING Z (7.380302349711946 -20.845942717511058 0, 5.579820127230146 -17.90682449418518 0)",471,fracture,1,2,3.4468,,,-9999
"LINESTRING Z (5.579820127230146 -17.90682449418518 0, 4.774455428428844 -16.5921422201178 0)",472,fracture,0,2,1.5418,,,-9999
"LINESTRING Z (4.774455428428844 -16.5921422201178 0, 4.444102621878084 -16.05287227246909 0)",473,fracture,0,2,0.6324,,,-9999
"LINESTRING Z (4.444102621878084 -16.05287227246909 0, 3.123882126324713 -13.897736237890191 0)",474,fracture,0,2,2.5274,,,-9999
"LINESTRING Z (3.123882126324713 -13.897736237890191 0, 1.53519925510871 -11.304360574652376 0)",475,fracture,0,2,3.0413,,,-9999
"LINESTRING Z (1.53519925510871 -11.304360574652376 0, 1.3821205780806731 -11.054474003356187 0)",476,fracture,0,2,0.293,,,-9999
"LINESTRING Z (1.3821205780806731 -11.054474003356187 0, 1.1183458310469734 -10.623886488422944 0)",477,fracture,0,2,0.505,,,-9999
"LINESTRING Z (1.1183458310469734 -10.623886488422944 0, 0.4414765663479711 -9.518960949117247 0)",478,fracture,0,2,1.2958,,,-9999
"LINESTRING Z (0.4414765663479711 -9.518960949117247 0, 0.4376445697002749 -9.512705574285807 0, 0.4376445697002749 -9.512705574285807 0, -0.3190627724317554 -8.277451867687645 0)",479,fracture,0,2,1.4559,,,-9999
"LINESTRING Z (-0.3190627724317554 -8.277451867687645 0, -1.5376713768938208 -6.288187707367741 0)",480,fracture,0,2,2.3328,,,-9999
"LINESTRING Z (-1.5376713768938208 -6.288187707367741 0, -1.6516205344723196 -6.102176403623816 0)",481,fracture,0,2,0.2181,,,-9999
"LINESTRING Z (-1.6516205344723196 -6.102176403623816 0, -1.651638709310226 -6.102146734906942 0, -1.6518225177587593 -6.101846684868156 0, -1.651834616743468 -6.101826934411307 0, -1.651834616743468 -6.101826934411307 0, -1.6518790598321296 -6.101754385240782 0)",482,fracture,0,2,0.0005,,,-9999
"LINESTRING Z (-1.6518790598321296 -6.101754385240782 0, -3.5972963651722583 -2.9260432436904855 0)",483,fracture,0,2,3.7242,,,-9999
"LINESTRING Z (-3.5972963651722583 -2.9260432436904855 0, -3.776494717092954 -2.6335187548932044 0)",484,fracture,0,2,0.343,,,-9999
"LINESTRING Z (-3.776494717092954 -2.6335187548932044 0, -3.857026603608651 -2.502058009398679 0)",485,fracture,0,2,0.1542,,,-9999
"LINESTRING Z (-3.857026603608651 -2.502058009398679 0, -4.363340145742213 -1.675548677720751 0)",486,fracture,0,2,0.9693,,,-9999
"LINESTRING Z (-4.363340145742213 -1.675548677720751 0, -4.370157773906392 -1.6644195396892858 0, -4.370157773906392 -1.6644195396892858 0, -4.947715449237244 -0.7216108480006913 0)",487,fracture,0,2,1.1187,,,-9999
"LINESTRING Z (-4.947715449237244 -0.7216108480006913 0, -5.12117147270187 -0.4384601713959548 0, -5.12117147270187 -0.4384601713959548 0, -5.12117147270187 -0.4384601713959547 0)",488,fracture,1,2,0.3321,,,-9999
"LINESTRING Z (-6.560970450234584 1.91187651060655 0, -6.943663933412511 2.536587699815568 0)",489,fracture,1,2,0.7326,,,-9999
"LINESTRING Z (-6.943663933412511 2.536587699815568 0, -7.709140354297393 3.7861561043554617 0)",490,fracture,1,2,1.4654,,,-9999
"LINESTRING Z (-8.254145941844339 4.67582656828577 0, -9.109171346283574 6.071575282832903 0)",491,fracture,1,2,1.6368,,,-9999
"LINESTRING Z (-10.21945722458599 7.884012760567003 0, -10.476081237245483 8.30292737284841 0)",492,fracture,1,2,0.4913,,,-9999
"LINESTRING Z (-10.476081237245483 8.30292737284841 0, -10.739336112320883 8.732666245608266 0)",493,fracture,0,2,0.504,,,-9999
"LINESTRING Z (-10.739336112320883 8.732666245608266 0, -12.036638760771053 10.850391046008156 0)",494,fracture,1,2,2.4835,,,-9999
"LINESTRING Z (-12.313024242232906 11.301564401170477 0, -12.50437665454333 11.613929252695481 0)",495,fracture,1,2,0.3663,,,-9999
"LINESTRING Z (-13.463784413209497 13.180072362516977 0, -13.55888291873786 13.335311746232854 0, -13.55888291873786 13.335311746232854 0, -13.55888291873786 13.335311746232856 0)",496,fracture,1,2,0.1821,,,-9999
"LINESTRING Z (-14.285355848102032 14.521210611984502 0, -14.859431717357353 15.45833558207957 0)",497,fracture,1,2,1.099,,,-9999
"LINESTRING Z (-15.88652962321816 17.134976503362456 0, -16.003049128985154 17.325183659254638 0)",498,fracture,1,2,0.2231,,,-9999
"LINESTRING Z (-16.003049128985154 17.325183659254638 0, -16.47786726762592 18.100279701092315 0)",499,fracture,0,2,0.909,,,-9999
"LINESTRING Z (-16.47786726762592 18.100279701092315 0, -16.722314715889183 18.499317214967753 0)",500,fracture,1,2,0.468,,,-9999
"LINESTRING Z (12.790013076780683 -28.323204320978004 0, 10.46141928242165 -24.521993528521335 0)",501,fracture,1,2,4.4578,,,-9999
"LINESTRING Z (10.46141928242165 -24.521993528521335 0, 9.586372584019626 -23.093561930907754 0)",502,fracture,1,2,1.6751,,,-9999
"LINESTRING Z (7.370887765896647 -19.476990925018306 0, 6.138322115676687 -17.464943197596988 0)",503,fracture,1,2,2.3596,,,-9999
"LINESTRING Z (6.138322115676687 -17.464943197596988 0, 5.023894421301302 -15.645744593901334 0, 5.023894421301302 -15.645744593901334 0, 5.015718390379483 -15.632397990876468 0)",504,fracture,0,2,2.1491,,,-9999
"LINESTRING Z (5.015718390379483 -15.632397990876468 0, 4.8435356440564785 -15.351325819687425 0)",505,fracture,0,2,0.3296,,,-9999
"LINESTRING Z (4.8435356440564785 -15.351325819687425 0, 4.783666043440854 -15.253594316429329 0)",506,fracture,0,2,0.1146,,,-9999
"LINESTRING Z (4.783666043440854 -15.253594316429329 0, 2.4586111715753898 -11.458160482757318 0)",507,fracture,0,2,4.451,,,-9999
"LINESTRING Z (2.4586111715753898 -11.458160482757318 0, 1.9024705185653097 -10.550313069667515 0)",508,fracture,0,2,1.0646,,,-9999
"LINESTRING Z (1.9024705185653097 -10.550313069667515 0, 1.6995633729801227 -10.219086200673262 0)",509,fracture,0,2,0.3884,,,-9999
"LINESTRING Z (1.6995633729801227 -10.219086200673262 0, 0.3512774771791353 -8.018136034589633 0)",510,fracture,0,2,2.5811,,,-9999
"LINESTRING Z (0.3512774771791353 -8.018136034589633 0, -1.4366301827739592 -5.099544604262316 0)",511,fracture,0,2,3.4227,,,-9999
"LINESTRING Z (-1.4366301827739592 -5.099544604262316 0, -3.1457843659391806 -2.309510832481859 0)",512,fracture,0,2,3.2719,,,-9999
"LINESTRING Z (-3.1457843659391806 -2.309510832481859 0, -3.8892600002055615 -1.0958566469609157 0)",513,fracture,0,2,1.4233,,,-9999
"LINESTRING Z (-3.8892600002055615 -1.0958566469609157 0, -4.451710078671215 -0.1777096890582637 0, -4.451710078671215 -0.1777096890582637 0, -4.451710078671215 -0.1777096890582636 0)",514,fracture,1,2,1.0767,,,-9999
"LINESTRING Z (-5.8690176343053455 2.1359118578847465 0, -6.122409791980233 2.5495507702665394 0)",515,fracture,1,2,0.4851,,,-9999
"LINESTRING Z (-6.122409791980233 2.5495507702665394 0, -7.458014024534501 4.7297993114826165 0)",516,fracture,1,2,2.5568,,,-9999
"LINESTRING Z (-8.896931047427241 7.078696285321315 0, -9.048879295875798 7.3267375380708195 0)",517,fracture,1,2,0.2909,,,-9999
"LINESTRING Z (-9.357601403640789 7.830697400348678 0, -9.900530479844035 8.716978154425146 0)",518,fracture,1,2,1.0394,,,-9999
"LINESTRING Z (-9.900530479844035 8.716978154425146 0, -10.53509703745477 9.752848495214215 0)",519,fracture,0,2,1.2148,,,-9999
"LINESTRING Z (-10.53509703745477 9.752848495214215 0, -11.137867197783049 10.73681420205463 0)",520,fracture,1,2,1.1539,,,-9999
"LINESTRING Z (-13.167201806979635 14.049512465131134 0, -13.754498845065195 15.008219752317371 0)",521,fracture,1,2,1.1243,,,-9999
"LINESTRING Z (-13.811815699815812 15.101784137568039 0, -15.668527112017513 18.132691235077193 0)",522,fracture,1,2,3.5544,,,-9999
"LINESTRING Z (-15.668527112017513 18.132691235077193 0, -16.212319671965442 19.020381545314702 0)",523,fracture,1,2,1.041,,,-9999
"LINESTRING Z (13.63210477972862 -28.34425661375341 0, 11.004570692284638 -24.055053853299828 0)",524,fracture,1,2,5.03,,,-9999
"LINESTRING Z (11.004570692284638 -24.055053853299828 0, 10.469263665976797 -23.181215380222838 0)",525,fracture,1,2,1.0248,,,-9999
"LINESTRING Z (7.264142345922096 -17.949155678595716 0, 6.647331360845162 -16.942269643315505 0)",526,fracture,1,2,1.1808,,,-9999
"LINESTRING Z (6.647331360845162 -16.942269643315505 0, 6.374606249092066 -16.497071498116817 0)",527,fracture,0,2,0.5221,,,-9999
"LINESTRING Z (6.374606249092066 -16.497071498116817 0, 5.995808856793919 -15.878720311556817 0)",528,fracture,0,2,0.7252,,,-9999
"LINESTRING Z (5.995808856793919 -15.878720311556817 0, 5.914501956619842 -15.745994429012768 0)",529,fracture,0,2,0.1557,,,-9999
"LINESTRING Z (5.914501956619842 -15.745994429012768 0, 3.640159456490997 -12.033343782010451 0)",530,fracture,0,2,4.3539,,,-9999
"LINESTRING Z (3.640159456490997 -12.033343782010451 0, 2.699992594478338 -10.498609629901129 0)",531,fracture,0,2,1.7998,,,-9999
"LINESTRING Z (2.699992594478338 -10.498609629901129 0, 2.2900970258187203 -9.829493589506466 0)",532,fracture,0,2,0.7847,,,-9999
"LINESTRING Z (2.2900970258187203 -9.829493589506466 0, 1.9932004576381468 -9.34483781057874 0)",533,fracture,0,2,0.5684,,,-9999
"LINESTRING Z (1.9932004576381468 -9.34483781057874 0, 1.958234344428481 -9.2877589129089 0, 1.9440164716212793 -9.264549570132399 0, 1.9440164716212793 -9.264549570132399 0, 1.9333697934375114 -9.24716986736329 0)",534,fracture,0,2,0.1145,,,-9999
"LINESTRING Z (1.9333697934375114 -9.24716986736329 0, 0.9972862937092901 -7.719101420892592 0)",535,fracture,0,2,1.792,,,-9999
"LINESTRING Z (0.9972862937092901 -7.719101420892592 0, 0.3071472426270216 -6.59251420090396 0)",536,fracture,0,2,1.3212,,,-9999
"LINESTRING Z (0.3071472426270216 -6.59251420090396 0, 0.1897000028561275 -6.40079260633351 0)",537,fracture,0,2,0.2248,,,-9999
"LINESTRING Z (0.1897000028561275 -6.40079260633351 0, 0.0979290865871427 -6.250985199734572 0, 0.0979290865871427 -6.250985199734572 0, 0.0753040702749538 -6.2140519843349 0)",538,fracture,0,2,0.219,,,-9999
"LINESTRING Z (0.0753040702749538 -6.2140519843349 0, -0.4413261871050752 -5.370701583410558 0)",539,fracture,0,2,0.989,,,-9999
"LINESTRING Z (-0.4413261871050752 -5.370701583410558 0, -0.9124589882372023 -4.601621509126183 0)",540,fracture,0,2,0.9019,,,-9999
"LINESTRING Z (-0.9124589882372023 -4.601621509126183 0, -0.9294484215362302 -4.573887854003321 0, -0.9294484215362302 -4.573887854003321 0, -1.8051789763713926 -3.144339924953814 0)",541,fracture,0,2,1.709,,,-9999
"LINESTRING Z (-1.8051789763713926 -3.144339924953814 0, -1.9082216543372679 -2.9761324254249684 0, -1.911268432091349 -2.9711588467316448 0, -1.911268432091349 -2.9711588467316448 0, -1.9485242160815033 -2.910342276435927 0)",542,fracture,0,2,0.2744,,,-9999
"LINESTRING Z (-1.9485242160815033 -2.910342276435927 0, -3.7098364517532434 -0.0351653798298406 0)",543,fracture,0,2,3.3718,,,-9999
"LINESTRING Z (-3.7098364517532434 -0.0351653798298406 0, -3.797112384845793 0.1073043886616809 0, -3.797112384845793 0.1073043886616809 0, -3.797112384845793 0.1073043886616809 0)",544,fracture,1,2,0.1671,,,-9999
"LINESTRING Z (-5.243636844893629 2.468619789572951 0, -5.243636844893629 2.4686197895729514 0, -5.243636844893629 2.4686197895729514 0, -5.527256519864985 2.931602286591469 0)",545,fracture,1,2,0.5429,,,-9999
"LINESTRING Z (-5.527256519864985 2.931602286591469 0, -6.887745861090397 5.152473431836361 0)",546,fracture,1,2,2.6045,,,-9999
"LINESTRING Z (-7.815239399125828 6.666519572152797 0, -7.865327237503684 6.748283266737036 0, -7.865327237503684 6.748283266737036 0, -7.865327237503684 6.748283266737037 0)",547,fracture,1,2,0.0959,,,-9999
"LINESTRING Z (-7.935303800424925 6.862513437254374 0, -8.815937462747996 8.300065229040593 0)",548,fracture,1,2,1.6858,,,-9999
"LINESTRING Z (-8.815937462747996 8.300065229040593 0, -9.072674530766783 8.71916439358394 0)",549,fracture,0,2,0.4915,,,-9999
"LINESTRING Z (-9.072674530766783 8.71916439358394 0, -9.386083602795592 9.230775285073786 0)",550,fracture,0,2,0.6,,,-9999
"LINESTRING Z (-9.386083602795592 9.230775285073786 0, -10.214269889224328 10.582711658761523 0)",551,fracture,1,2,1.5854,,,-9999
"LINESTRING Z (-11.941372393420204 13.402044379879335 0, -12.748900983077574 14.72025900265249 0, -12.748900983077574 14.72025900265249 0, -12.748900983077574 14.720259002652492 0)",552,fracture,1,2,1.5459,,,-9999
"LINESTRING Z (-12.928104474666448 15.012791881475628 0, -15.524043254800281 19.250418268484747 0)",553,fracture,1,2,4.9695,,,-9999
"LINESTRING Z (14.288510417859033 -28.06219383540605 0, 11.538299638372761 -23.572732890419083 0)",554,fracture,1,2,5.2649,,,-9999
"LINESTRING Z (11.538299638372761 -23.572732890419083 0, 11.4967604445402 -23.504924055624116 0, 11.4967604445402 -23.504924055624116 0, 11.044271675530604 -22.76627861373065 0)",555,fracture,1,2,0.9457,,,-9999
"LINESTRING Z (7.294613126472853 -16.645312999532976 0, 4.032528691513651 -11.32026635974967 0)",556,fracture,1,2,6.2448,,,-9999
"LINESTRING Z (4.032528691513651 -11.32026635974967 0, 1.5968049982332588 -7.344176063207251 0)",557,fracture,0,2,4.6628,,,-9999
"LINESTRING Z (1.5968049982332588 -7.344176063207251 0, 0.6709893249259867 -5.832868879564328 0)",558,fracture,0,2,1.7723,,,-9999
"LINESTRING Z (0.6709893249259867 -5.832868879564328 0, 0.0729908976612472 -4.856692579044497 0)",559,fracture,0,2,1.1448,,,-9999
"LINESTRING Z (0.0729908976612472 -4.856692579044497 0, -0.3241037477553448 -4.208472844266843 0)",560,fracture,0,2,0.7602,,,-9999
"LINESTRING Z (-0.3241037477553448 -4.208472844266843 0, -1.0871395600964278 -2.9628885040834394 0, -1.0871395600964278 -2.9628885040834394 0, -1.0966070703723576 -2.94743368223957 0)",561,fracture,0,2,1.4788,,,-9999
"LINESTRING Z (-1.0966070703723576 -2.94743368223957 0, -1.2482136604402885 -2.699950154726175 0, -1.2482136604402885 -2.699950154726175 0, -1.2591521867360294 -2.682094037309016 0, -1.28530183511301 -2.6394071909082735 0)",562,fracture,0,2,0.3612,,,-9999
"LINESTRING Z (-1.28530183511301 -2.6394071909082735 0, -2.484767911563736 -0.6813914107257201 0)",563,fracture,1,2,2.2962,,,-9999
"LINESTRING Z (-2.746400461493669 -0.2543008314839378 0, -2.746400461493669 -0.2543008314839377 0, -2.746400461493669 -0.2543008314839377 0, -2.917741545097376 0.0253974043197474 0, -2.917741545097376 0.0253974043197474 0, -2.917741545097376 0.0253974043197475 0)",564,fracture,1,2,0.328,,,-9999
"LINESTRING Z (-4.727151188531044 2.9790888043642316 0, -4.8057114149816 3.107330999875145 0)",565,fracture,1,2,0.1504,,,-9999
"LINESTRING Z (-4.8057114149816 3.107330999875145 0, -4.970793365522109 3.3768117884757642 0)",566,fracture,0,2,0.316,,,-9999
"LINESTRING Z (-4.970793365522109 3.3768117884757642 0, -6.280905921795724 5.515447560976847 0)",567,fracture,1,2,2.508,,,-9999
"LINESTRING Z (-6.89398208488583 6.516236849938045 0, -8.268563987361057 8.760112778604558 0)",568,fracture,1,2,2.6314,,,-9999
"LINESTRING Z (-8.268563987361057 8.760112778604558 0, -9.550344378472907 10.852498950918843 0)",569,fracture,1,2,2.4538,,,-9999
"LINESTRING Z (-11.123604457166088 13.420698353045944 0, -11.85108497852401 14.608242018148303 0)",570,fracture,1,2,1.3927,,,-9999
"LINESTRING Z (-12.342589205813045 15.410576533440363 0, -14.689624381201543 19.24189114940065 0)",571,fracture,1,2,4.4931,,,-9999
"LINESTRING Z (14.849635639268422 -27.624594720396146 0, 12.081472225750684 -23.10582778550285 0)",572,fracture,1,2,5.2992,,,-9999
"LINESTRING Z (12.081472225750684 -23.10582778550285 0, 11.599377012034493 -22.318852601677747 0)",573,fracture,1,2,0.9229,,,-9999
"LINESTRING Z (7.565198283653457 -15.73343450163418 0, 7.565198283653455 -15.733434501634179 0, 7.565198283653455 -15.733434501634179 0, 5.677149862362533 -12.651372678280685 0)",574,fracture,0,2,3.6144,,,-9999
"LINESTRING Z (5.677149862362533 -12.651372678280685 0, 4.895236132763667 -11.374971910177042 0)",575,fracture,0,2,1.4969,,,-9999
"LINESTRING Z (4.895236132763667 -11.374971910177042 0, 4.888608072615066 -11.36415222413693 0, 4.888608072615066 -11.36415222413693 0, 4.4850219446051485 -10.705335753358101 0)",576,fracture,0,2,0.7853,,,-9999
"LINESTRING Z (4.4850219446051485 -10.705335753358101 0, 3.3702628450977694 -8.885596161892293 0)",577,fracture,0,2,2.134,,,-9999
"LINESTRING Z (3.3702628450977694 -8.885596161892293 0, 2.2288519017743686 -7.022349937110811 0)",578,fracture,0,2,2.1851,,,-9999
"LINESTRING Z (2.2288519017743686 -7.022349937110811 0, -0.1490305817823458 -3.1406799860932377 0)",579,fracture,0,2,4.5521,,,-9999
"LINESTRING Z (-0.1490305817823458 -3.1406799860932377 0, -0.7202623419769687 -2.208197757073338 0)",580,fracture,0,2,1.0935,,,-9999
"LINESTRING Z (-0.7202623419769687 -2.208197757073338 0, -0.7467713740894125 -2.1649242504585278 0, -0.7467713740894125 -2.1649242504585278 0, -2.389417928436605 0.5165420601115547 0)",581,fracture,1,2,3.1954,,,-9999
"LINESTRING Z (-2.443574202350998 0.6049470938195896 0, -2.460820459375331 0.6330999895668793 0)",582,fracture,1,2,0.033,,,-9999
"LINESTRING Z (-3.195724987333654 1.8327626485792443 0, -3.2404611480899232 1.9057902317892284 0)",583,fracture,1,2,0.0856,,,-9999
"LINESTRING Z (-3.38941840253218 2.1489489675774416 0, -3.582818361907231 2.4646562474894718 0)",584,fracture,1,2,0.3702,,,-9999
"LINESTRING Z (-3.6064486726978098 2.50323051176169 0, -3.60644867269781 2.503230511761691 0, -3.60644867269781 2.503230511761691 0, -3.6510794688600265 2.5760860971620843 0)",585,fracture,1,2,0.0854,,,-9999
"LINESTRING Z (-3.7791347985583226 2.785124402795269 0, -3.8636979731851513 2.9231658477285096 0)",586,fracture,1,2,0.1619,,,-9999
"LINESTRING Z (-3.8636979731851513 2.9231658477285096 0, -4.396954398854811 3.7936569077462727 0, -4.396954398854811 3.7936569077462727 0, -4.407176102035219 3.8103428787132914 0)",587,fracture,0,2,1.0404,,,-9999
"LINESTRING Z (-4.407176102035219 3.8103428787132914 0, -5.140703152580204 5.007756935147296 0)",588,fracture,0,2,1.4042,,,-9999
"LINESTRING Z (-5.140703152580204 5.007756935147296 0, -6.79679137366829 7.711165504950343 0)",589,fracture,0,2,3.1703,,,-9999
"LINESTRING Z (-6.79679137366829 7.711165504950343 0, -7.460972948768891 8.79537958193504 0)",590,fracture,0,2,1.2715,,,-9999
"LINESTRING Z (-7.460972948768891 8.79537958193504 0, -9.529780725768939 12.172514086244538 0)",591,fracture,1,2,3.9604,,,-9999
"LINESTRING Z (-10.436532437161631 13.65270114152835 0, -11.057541567190746 14.666440254378033 0)",592,fracture,1,2,1.1888,,,-9999
"LINESTRING Z (-12.325366817834539 16.736045969797715 0, -12.384503627613984 16.832581260800225 0)",593,fracture,1,2,0.1132,,,-9999
"LINESTRING Z (-12.852856718606564 17.597123719203314 0, -13.694143269514905 18.97044504497868 0)",594,fracture,1,2,1.6105,,,-9999
"LINESTRING Z (-13.694143269514905 18.97044504497868 0, -13.887400883011372 19.285919958605426 0, -13.887400883011372 19.285919958605426 0, -13.887400883011374 19.285919958605426 0)",595,fracture,1,2,0.37,,,-9999
