type;n_type;n_index;n_origin;geometry;og_line_id
node;5;3469;['1', 'b'];POINT Z (410116.5944621037 5081057.363943281 0);1238
node;5;3579;['1', 'b'];POINT Z (410120.26140964683 5081056.673808686 0);1266
node;5;3632;['1', 'b'];POINT Z (410122.98671227973 5081057.822007963 0);1281
node;5;3653;['1', 'b'];POINT Z (410124.8481316427 5081056.747925255 0);1286
node;5;3737;['1', 'b'];POINT Z (410109.7733078571 5081056.722409714 0);1308
node;5;3812;['1', 'b'];POINT Z (410130.7592316447 5081053.710361017 0);1329
node;5;3819;['1', 'b'];POINT Z (410113.7305964926 5081053.717117887 0);1331
node;5;3820;['1', 'b'];POINT Z (410126.8078761115 5081052.5563211655 0);1332
node;5;3874;['1', 'b'];POINT Z (410127.12040431984 5081052.079681804 0);1344
node;5;3898;['1', 'b'];POINT Z (410119.4428373215 5081053.790852951 0);1352
node;5;3975;['1', 'b'];POINT Z (410109.9094329104 5081051.751160458 0);1377
node;5;4014;['1', 'b'];POINT Z (410113.32546742144 5081051.260968355 0);1385
node;5;4045;['1', 'b'];POINT Z (410111.47777063627 5081053.478827816 0);1394
node;5;4053;['1', 'b'];POINT Z (410125.9490033611 5081052.352732355 0);1396
node;5;4130;['1', 'b'];POINT Z (410126.49761080614 5081052.755842694 0);1424
node;5;4142;['1', 'b'];POINT Z (410136.2298298179 5081049.097879666 0);1429
node;5;4178;['1', 'b'];POINT Z (410138.30302242277 5081046.951780595 0);1442
node;5;4272;['1', 'b'];POINT Z (410114.38623104285 5081052.705233835 0);1475
node;5;4279;['1', 'b'];POINT Z (410125.68054223707 5081048.94285599 0);1477
node;5;4307;['1', 'b'];POINT Z (410128.8079003878 5081046.99248396 0);1486
node;5;4330;['1', 'b'];POINT Z (410125.8631562399 5081052.5049766805 0);1493
node;5;4412;['1', 'b'];POINT Z (410126.41846182523 5081045.694961048 0);1516
node;5;4422;['1', 'b'];POINT Z (410122.86763977073 5081045.448186302 0);1519
node;5;4444;['1', 'b'];POINT Z (410112.4601549868 5081041.411012876 0);1531
node;5;4499;['1', 'b'];POINT Z (410126.6573049095 5081046.103692661 0);1552
node;5;4507;['1', 'b'];POINT Z (410108.2276472361 5081054.1694534095 0);1556
node;5;4585;['1', 'b'];POINT Z (410130.33471950935 5081048.611951578 0);1588
node;5;4601;['1', 'b'];POINT Z (410120.4261175515 5081040.051707162 0);1597
node;5;4653;['1', 'b'];POINT Z (410135.5197203603 5081045.655803059 0);1619
node;5;4676;['1', 'b'];POINT Z (410139.19637006434 5081045.994947856 0);1628
node;5;4689;['1', 'b'];POINT Z (410139.85582526034 5081045.179969374 0);1633
node;5;4696;['1', 'b'];POINT Z (410131.48627759225 5081044.209222834 0);1637
node;5;4753;['1', 'b'];POINT Z (410133.0270771133 5081044.067309618 0);1659
node;5;4754;['1', 'b'];POINT Z (410132.00237655133 5081043.980044721 0);1660
node;5;4759;['1', 'b'];POINT Z (410135.01431298547 5081045.409702788 0);1662
node;5;4771;['1', 'b'];POINT Z (410135.36843162216 5081045.426315837 0);1667
node;5;4783;['1', 'b'];POINT Z (410134.3336199455 5081045.435929624 0);1673
node;5;4852;['1', 'b'];POINT Z (410142.7254121918 5081040.591121081 0);1703
node;5;4882;['1', 'b'];POINT Z (410129.6778587866 5081034.706144158 0);1706
node;5;4918;['1', 'b'];POINT Z (410130.9876564862 5081028.21790695 0);1718
node;5;4945;['1', 'b'];POINT Z (410140.6774571796 5081043.708741909 0);1726
node;5;4964;['1', 'b'];POINT Z (410136.215304533 5081043.471947027 0);1732
node;5;4974;['1', 'b'];POINT Z (410136.1958641224 5081043.468301949 0);1735
node;5;4981;['1', 'b'];POINT Z (410136.721308947 5081043.038990796 0);1738
node;5;5002;['1', 'b'];POINT Z (410110.46478418616 5081046.660604767 0);1746
node;5;5141;['1', 'b'];POINT Z (410135.89795712306 5081040.575140835 0);1792
node;5;5179;['1', 'b'];POINT Z (410136.0002449858 5081041.555851508 0);1800
node;5;5198;['1', 'b'];POINT Z (410135.4624192102 5081041.965614662 0);1805
node;5;5208;['1', 'b'];POINT Z (410138.531143507 5081038.738206923 0);1808
node;5;5223;['1', 'b'];POINT Z (410136.50177986204 5081040.7403092 0);1814
node;5;5270;['1', 'b'];POINT Z (410135.96743929153 5081041.167043286 0);1826
node;5;5350;['1', 'b'];POINT Z (410136.0123952427 5081041.420983657 0);1852
node;5;5373;['1', 'b'];POINT Z (410136.06149332045 5081040.731489211 0);1857
node;5;5376;['1', 'b'];POINT Z (410135.89332272485 5081040.430737717 0);1858
node;5;5406;['1', 'b'];POINT Z (410139.21843728697 5081038.280535737 0);1865
node;5;5408;['1', 'b'];POINT Z (410137.6101540299 5081039.095424477 0);1867
node;5;5427;['1', 'b'];POINT Z (410132.7178189636 5081045.2707925495 0);1877
node;5;5486;['1', 'b'];POINT Z (410114.516568589 5081032.407444965 0);1896
node;5;5572;['1', 'b'];POINT Z (410114.6372188311 5081031.4761097655 0);1920
node;5;5593;['1', 'b'];POINT Z (410113.8084081914 5081030.902506204 0);1924
node;5;5604;['1', 'b'];POINT Z (410112.9714517412 5081031.826260048 0);1927
node;5;5611;['1', 'b'];POINT Z (410120.63969405 5081037.823946297 0);1929
node;5;5618;['1', 'b'];POINT Z (410120.7554793184 5081037.986242706 0);1932
node;5;5624;['1', 'b'];POINT Z (410119.6428205215 5081037.557319137 0);1936
node;5;5632;['1', 'b'];POINT Z (410119.60715122987 5081037.431111567 0);1939
node;5;5638;['1', 'b'];POINT Z (410121.02968184836 5081038.005724229 0);1942
node;5;5649;['1', 'b'];POINT Z (410121.07571943937 5081038.085099392 0);1946
node;5;5657;['1', 'b'];POINT Z (410121.7837458588 5081038.053349329 0);1948
node;5;5663;['1', 'b'];POINT Z (410116.4370417455 5081035.903691424 0);1950
node;5;5707;['1', 'b'];POINT Z (410113.76287289924 5081033.211484332 0);1967
node;5;5711;['1', 'b'];POINT Z (410113.82155087683 5081033.521916298 0);1970
node;5;5717;['1', 'b'];POINT Z (410113.74462145666 5081033.441673993 0);1973
node;5;5733;['1', 'b'];POINT Z (410143.19684217125 5081037.745530929 0);1978
node;5;5737;['1', 'b'];POINT Z (410114.89221111033 5081028.178418595 0);1980
node;5;5740;['1', 'b'];POINT Z (410115.02456960833 5081031.984110786 0);1982
node;5;5770;['1', 'b'];POINT Z (410116.48825963313 5081034.056461634 0);1994
node;5;5773;['1', 'b'];POINT Z (410117.22951556975 5081033.266924741 0);1995
node;5;5896;['1', 'b'];POINT Z (410131.6364317811 5081028.802880819 0);2025
node;5;5984;['1', 'b'];POINT Z (410117.23721070495 5081043.047295539 0);2059
node;5;6058;['1', 'b'];POINT Z (410131.42992583755 5081026.842497861 0);2080
node;5;6236;['1', 'b'];POINT Z (410118.35578292987 5081031.987311186 0);2134
node;5;6390;['1', 'b'];POINT Z (410114.5337785306 5081027.794470478 0);2184
node;5;6599;['1', 'b'];POINT Z (410118.30316410825 5081037.0467290245 0);2244
node;5;6782;['1', 'b'];POINT Z (410134.11331008276 5081028.9839806445 0);2295
node;5;6823;['1', 'b'];POINT Z (410137.63080946734 5081027.09704574 0);2309
node;5;6831;['1', 'b'];POINT Z (410138.82639474655 5081026.836422714 0);2310
node;5;6965;['1', 'b'];POINT Z (410114.9583240525 5081028.971182641 0);2350
node;5;7037;['1', 'b'];POINT Z (410118.2821327979 5081017.911451481 0);2365
node;5;7201;['1', 'b'];POINT Z (410133.8690899187 5081029.762812116 0);2413
node;5;7246;['1', 'b'];POINT Z (410142.16944735206 5081030.474449526 0);2431
node;5;7258;['1', 'b'];POINT Z (410142.1008606537 5081030.410019598 0);2434
node;5;7286;['1', 'b'];POINT Z (410142.6111041216 5081029.324063541 0);2443
node;5;7294;['1', 'b'];POINT Z (410142.59032027377 5081029.0902452525 0);2447
node;5;7312;['1', 'b'];POINT Z (410143.96895682905 5081028.195365052 0);2456
node;5;7315;['1', 'b'];POINT Z (410142.5477133851 5081029.561519002 0);2458
node;5;7419;['1', 'b'];POINT Z (410141.49293309957 5081031.127581944 0);2487
node;5;7495;['1', 'b'];POINT Z (410135.81213913707 5081031.552729971 0);2516
node;5;7578;['1', 'b'];POINT Z (410134.18135152105 5081033.3969539665 0);2549
node;5;7583;['1', 'b'];POINT Z (410134.3538851701 5081033.533036843 0);2552
node;5;7606;['1', 'b'];POINT Z (410132.9930563942 5081033.010575794 0);2560
node;5;7625;['1', 'b'];POINT Z (410134.0489137191 5081035.520818882 0);2569
node;5;7629;['1', 'b'];POINT Z (410133.0295071639 5081034.827039205 0);2571
node;5;7782;['1', 'b'];POINT Z (410137.2883030074 5081029.195889609 0);2611
node;5;7783;['1', 'b'];POINT Z (410137.42324077804 5081029.112545693 0);2612
node;5;7786;['1', 'b'];POINT Z (410141.31502155104 5081030.166507913 0);2614
node;5;7797;['1', 'b'];POINT Z (410141.81613410957 5081030.388763752 0);2618
node;5;7801;['1', 'b'];POINT Z (410141.60214524606 5081030.37956953 0);2619
node;5;7808;['1', 'b'];POINT Z (410142.36234018725 5081027.671853488 0);2621
node;5;7811;['1', 'b'];POINT Z (410142.3464651555 5081027.779009954 0);2623
node;5;7841;['2', 'b'];POINT Z (410098.47693269403 5081030.140318764 0);2627
node;5;7871;['2', 'b'];POINT Z (410100.54701024946 5081029.468168372 0);2634
node;5;7879;['2', 'b'];POINT Z (410101.7185113867 5081029.051054338 0);2637
node;5;7885;['2', 'b'];POINT Z (410096.12613926316 5081030.0671760375 0);2639
node;5;7912;['2', 'b'];POINT Z (410108.84244251205 5081030.748041775 0);2643
node;5;7926;['2', 'b'];POINT Z (410106.8523860909 5081023.619034683 0);2648
node;5;7941;['2', 'b'];POINT Z (410101.3200474242 5081029.162265323 0);2650
node;5;7975;['2', 'b'];POINT Z (410103.1733284202 5081031.629844499 0);2661
node;5;7987;['2', 'b'];POINT Z (410105.49459487665 5081029.377041443 0);2667
node;5;7994;['2', 'b'];POINT Z (410105.247088786 5081031.3909282535 0);2669
node;5;8016;['2', 'b'];POINT Z (410107.8240057556 5081033.774371218 0);2676
node;5;8054;['2', 'b'];POINT Z (410100.9704459973 5081037.136201176 0);2685
node;5;8060;['2', 'b'];POINT Z (410102.37095779757 5081037.172902216 0);2686
node;5;8061;['2', 'b'];POINT Z (410101.1314376085 5081036.746172274 0);2687
node;5;8068;['2', 'b'];POINT Z (410102.9175253789 5081036.815428739 0);2688
node;5;8081;['2', 'b'];POINT Z (410102.29084592615 5081035.859163752 0);2689
node;5;8085;['2', 'b'];POINT Z (410103.15263285115 5081035.342210087 0);2691
node;5;8088;['2', 'b'];POINT Z (410103.52868330386 5081035.263840931 0);2693
node;5;8094;['2', 'b'];POINT Z (410103.8190744435 5081034.955224404 0);2695
node;5;8117;['2', 'b'];POINT Z (410104.4654681138 5081036.266237128 0);2699
node;5;8161;['2', 'b'];POINT Z (410102.8920098403 5081038.515857199 0);2707
node;5;8163;['2', 'b'];POINT Z (410103.9052074764 5081039.2846573135 0);2708
node;5;8164;['2', 'b'];POINT Z (410102.7386685333 5081038.765619657 0);2709
node;5;8176;['2', 'b'];POINT Z (410102.66264355654 5081038.932343807 0);2711
node;5;8185;['2', 'b'];POINT Z (410103.5612082532 5081039.741088995 0);2714
node;5;8186;['2', 'b'];POINT Z (410102.09313044604 5081039.397358344 0);2715
node;5;8199;['2', 'b'];POINT Z (410111.06283856084 5081036.705836948 0);2718
node;5;8203;['2', 'b'];POINT Z (410111.37716419157 5081036.543911623 0);2719
node;5;8211;['2', 'b'];POINT Z (410111.1882513119 5081036.639161812 0);2720
node;5;8228;['2', 'b'];POINT Z (410103.26344327634 5081040.353866709 0);2726
node;5;8231;['2', 'b'];POINT Z (410101.9512328341 5081041.433524416 0);2727
node;5;8260;['2', 'b'];POINT Z (410101.9084465457 5081042.246593596 0);2733
node;5;8266;['2', 'b'];POINT Z (410097.3794124461 5081045.465343753 0);2736
node;5;8289;['2', 'b'];POINT Z (410097.07871940546 5081046.071494481 0);2738
node;5;8325;['2', 'b'];POINT Z (410098.56844984705 5081042.577983513 0);2745
node;5;8331;['2', 'b'];POINT Z (410099.01243279874 5081044.163904138 0);2748
node;5;8334;['2', 'b'];POINT Z (410097.51650705416 5081045.228811313 0);2750
node;5;8394;['2', 'b'];POINT Z (410135.0725728669 5081019.453926601 0);2763
node;5;8403;['2', 'b'];POINT Z (410134.91704957705 5081019.660480968 0);2765
node;5;8443;['2', 'b'];POINT Z (410098.61530052667 5081044.5397797385 0);2775
node;5;8462;['2', 'b'];POINT Z (410116.4351708419 5081039.252462067 0);2781
node;5;8468;['2', 'b'];POINT Z (410118.1925005717 5081040.6120957825 0);2785
node;5;8481;['2', 'b'];POINT Z (410123.8477175365 5081043.941143296 0);2786
node;5;8482;['2', 'b'];POINT Z (410120.30194424203 5081039.61852699 0);2787
node;5;8528;['2', 'b'];POINT Z (410118.02660648804 5081040.478745516 0);2794
node;5;8530;['2', 'b'];POINT Z (410119.02304696006 5081040.415121681 0);2796
node;5;8581;['2', 'b'];POINT Z (410101.31429898134 5081042.150606567 0);2806
node;5;8590;['2', 'b'];POINT Z (410131.10231392813 5081014.455027321 0);2810
node;5;8604;['2', 'b'];POINT Z (410110.92928985506 5081037.756764051 0);2816
node;5;8605;['2', 'b'];POINT Z (410102.8083238093 5081049.333794789 0);2817
node;5;8614;['2', 'b'];POINT Z (410104.5137191002 5081049.400639208 0);2819
node;5;8622;['2', 'b'];POINT Z (410107.97263977915 5081049.122424005 0);2823
node;5;8627;['2', 'b'];POINT Z (410109.4478697805 5081049.749855847 0);2824
node;5;8668;['2', 'b'];POINT Z (410101.48318755394 5081041.7739486 0);2832
node;5;8725;['2', 'b'];POINT Z (410108.07591696264 5081044.696085398 0);2851
node;5;8737;['2', 'b'];POINT Z (410112.49071283126 5081044.849786154 0);2852
node;5;8825;['2', 'b'];POINT Z (410116.01076547796 5081048.785400246 0);2872
node;5;8857;['2', 'b'];POINT Z (410109.9775270655 5081046.962900972 0);2880
node;5;8877;['2', 'b'];POINT Z (410119.0266164118 5081050.648243085 0);2883
node;5;8899;['2', 'b'];POINT Z (410103.31423126714 5081054.780798651 0);2888
node;5;8909;['2', 'b'];POINT Z (410104.13255107123 5081055.2564812135 0);2893
node;5;8987;['2', 'b'];POINT Z (410102.318517711 5081054.126507318 0);2909
node;5;9021;['2', 'b'];POINT Z (410105.98818077444 5081054.386952575 0);2914
node;5;9022;['2', 'b'];POINT Z (410103.9312828361 5081054.021744224 0);2915
node;5;9063;['2', 'b'];POINT Z (410107.62453491706 5081054.809959272 0);2926
node;5;9064;['2', 'b'];POINT Z (410106.4496050709 5081054.393205458 0);2927
node;5;9079;['2', 'b'];POINT Z (410111.60189047205 5081057.21689056 0);2930
node;5;9085;['2', 'b'];POINT Z (410118.10873569665 5081057.171456717 0);2932
node;5;9089;['2', 'b'];POINT Z (410120.0355733916 5081056.742445196 0);2934
node;5;9135;['2', 'b'];POINT Z (410140.1445779251 5081021.536947944 0);2950
node;5;9174;['2', 'b'];POINT Z (410126.7937329448 5081049.83190096 0);2959
node;5;9192;['2', 'b'];POINT Z (410121.1311451226 5081044.078091163 0);2962
node;5;9242;['2', 'b'];POINT Z (410133.2202661978 5081040.091745552 0);2970
node;5;9260;['2', 'b'];POINT Z (410130.971861152 5081035.960050676 0);2977
node;5;9264;['2', 'b'];POINT Z (410130.7130606789 5081036.78140804 0);2978
node;5;9271;['2', 'b'];POINT Z (410133.6084669074 5081037.890726506 0);2979
node;5;9298;['2', 'b'];POINT Z (410132.8211302571 5081036.418115366 0);2985
node;5;9309;['2', 'b'];POINT Z (410132.9901240696 5081041.029908891 0);2989
node;5;9314;['2', 'b'];POINT Z (410132.51798134577 5081041.769696031 0);2990
node;5;9372;['2', 'b'];POINT Z (410127.2222663295 5081041.632795064 0);3009
node;5;9407;['2', 'b'];POINT Z (410108.8960593054 5081053.02569404 0);3016
node;5;9446;['2', 'b'];POINT Z (410136.3673424147 5081056.997458566 0);3022
node;5;9447;['2', 'b'];POINT Z (410133.34471158753 5081057.520678066 0);3023
node;5;9454;['2', 'b'];POINT Z (410134.40773580427 5081057.663601989 0);3024
node;5;9460;['2', 'b'];POINT Z (410134.1852437198 5081057.842475496 0);3026
node;5;9461;['2', 'b'];POINT Z (410133.1343122531 5081057.78536397 0);3027
node;5;9463;['2', 'b'];POINT Z (410133.72063282295 5081057.069265597 0);3028
node;5;9470;['2', 'b'];POINT Z (410133.8015995348 5081056.973425273 0);3030
node;5;9482;['2', 'b'];POINT Z (410134.5069900889 5081056.439879607 0);3032
node;5;9496;['2', 'b'];POINT Z (410135.6691015707 5081057.366537872 0);3037
node;5;9531;['2', 'b'];POINT Z (410135.8874461583 5081055.437861024 0);3049
node;5;9559;['2', 'b'];POINT Z (410137.1138735314 5081056.42774922 0);3054
node;5;9563;['2', 'b'];POINT Z (410137.5633194552 5081056.035716949 0);3057
node;5;9615;['2', 'b'];POINT Z (410130.36131073954 5081043.536950904 0);3070
node;5;9657;['2', 'b'];POINT Z (410110.63145802176 5081055.241620757 0);3078
node;5;9677;['2', 'b'];POINT Z (410129.24170210207 5081055.3894889755 0);3083
node;5;9687;['2', 'b'];POINT Z (410127.2068240393 5081056.664429216 0);3085
node;5;9735;['2', 'b'];POINT Z (410119.4866857985 5081053.929288378 0);3100
node;5;9739;['2', 'b'];POINT Z (410119.5154881853 5081053.683300843 0);3101
node;5;9786;['2', 'b'];POINT Z (410133.346483322 5081051.863578892 0);3112
node;5;9836;['2', 'b'];POINT Z (410124.2688958254 5081053.252317495 0);3127
node;5;9854;['2', 'b'];POINT Z (410126.6964492262 5081046.316986099 0);3131
node;5;9868;['2', 'b'];POINT Z (410122.05168488104 5081045.653030127 0);3137
node;5;9869;['2', 'b'];POINT Z (410123.29350627586 5081045.292663013 0);3138
node;5;9872;['2', 'b'];POINT Z (410124.1622496471 5081045.051784171 0);3139
node;5;9881;['2', 'b'];POINT Z (410125.10085699614 5081045.268362502 0);3145
node;5;9889;['2', 'b'];POINT Z (410124.29793088645 5081044.839164426 0);3147
node;5;9891;['2', 'b'];POINT Z (410124.2220896623 5081044.898994691 0);3148
node;5;9898;['2', 'b'];POINT Z (410123.44356194977 5081045.152327545 0);3152
node;5;9905;['2', 'b'];POINT Z (410123.4520671293 5081045.24284696 0);3154
node;5;10009;['2', 'b'];POINT Z (410131.89953326806 5081044.0357189495 0);3181
node;5;10033;['2', 'b'];POINT Z (410134.07807433885 5081043.797573915 0);3186
node;5;10052;['2', 'b'];POINT Z (410135.3283357769 5081043.947022075 0);3188
node;5;10093;['2', 'b'];POINT Z (410136.0123952441 5081043.639620572 0);3200
node;5;10094;['2', 'b'];POINT Z (410136.89959065866 5081043.025780112 0);3201
node;5;10106;['2', 'b'];POINT Z (410131.92582215613 5081045.364236966 0);3202
node;5;10126;['2', 'b'];POINT Z (410133.02829213813 5081048.964470658 0);3211
node;5;10145;['2', 'b'];POINT Z (410142.1737905294 5081041.6214628685 0);3214
node;5;10151;['2', 'b'];POINT Z (410142.3420060693 5081041.40758629 0);3215
node;5;10165;['2', 'b'];POINT Z (410144.7083341265 5081038.907095466 0);3219
node;5;10172;['2', 'b'];POINT Z (410144.59758830286 5081039.031226404 0);3221
node;5;10180;['2', 'b'];POINT Z (410144.4493579148 5081039.272995956 0);3223
node;5;10181;['2', 'b'];POINT Z (410136.4866509246 5081039.328482013 0);3224
node;5;10224;['2', 'b'];POINT Z (410136.0682864254 5081039.849955434 0);3230
node;5;10236;['2', 'b'];POINT Z (410136.63934850047 5081039.599660143 0);3232
node;5;10274;['2', 'b'];POINT Z (410140.52818614425 5081037.923825387 0);3242
node;5;10282;['2', 'b'];POINT Z (410137.02981088846 5081039.055295594 0);3244
node;5;10287;['2', 'b'];POINT Z (410140.6732338052 5081037.888903966 0);3246
node;5;10291;['2', 'b'];POINT Z (410141.1884291335 5081037.996035142 0);3247
node;5;10309;['2', 'b'];POINT Z (410130.0847009746 5081043.1133669475 0);3251
node;5;10317;['2', 'b'];POINT Z (410113.07939277403 5081031.495438743 0);3253
node;5;10323;['2', 'b'];POINT Z (410113.7236684715 5081032.176479808 0);3254
node;5;10328;['2', 'b'];POINT Z (410113.9979842156 5081031.884627249 0);3258
node;5;10329;['2', 'b'];POINT Z (410114.3940505753 5081030.375185049 0);3259
node;5;10351;['2', 'b'];POINT Z (410120.62593568955 5081037.694300203 0);3262
node;5;10356;['2', 'b'];POINT Z (410120.8300416814 5081045.409305483 0);3264
node;5;10358;['2', 'b'];POINT Z (410121.3222542476 5081045.488879035 0);3265
node;5;10359;['2', 'b'];POINT Z (410113.01491253456 5081025.608719294 0);3266
node;5;10365;['2', 'b'];POINT Z (410113.10689730657 5081025.993322473 0);3268
node;5;10385;['2', 'b'];POINT Z (410133.07507062703 5081025.122021475 0);3276
node;5;10390;['2', 'b'];POINT Z (410131.4742002839 5081026.743633472 0);3279
node;5;10404;['2', 'b'];POINT Z (410142.7684433318 5081037.670822206 0);3283
node;5;10416;['2', 'b'];POINT Z (410116.51696917514 5081032.487587459 0);3285
node;5;10419;['2', 'b'];POINT Z (410117.4016657724 5081032.0259611765 0);3286
